Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
119	9	Do5	C5	318	318	1	16	227	95	96		8.166667
120	9	Do5	C5	318	318	3	16	682	99	96	dim 	8.291667
121	9	Si4b1	B4b1	313	313	1	16	227	95	96		8.333333
122	9	Si4b1	B4b1	313	313	3	16	682	99	96	ben 	8.458333
123	9	La4	A4	305	305	1	16	227	95	96		8.5
124	9	La4	A4	305	305	1	16	227	99	96	se	8.541667
125	10	Sol4	G4	296	296	1	16	227	99	96		8.583333
126	8	Si4b1	B4b1	313	313	0	0	0	99	96		8.583333
127	9	La4	A4	305	305	1	16	227	99	96		8.625
128	9	Sol4	G4	296	296	1	16	227	95	96		8.666667
129	9	Sol4	G4	296	296	3	8	1364	95	96	ni 	8.916667
130	9			-1	-1	1	8	455	100	0		9
131	53			0	0	0	0	0	0	0		9
132	9	Do6	C6	371	371	3	16	682	99	96	gel 	9.125
133	9	Si5b1	B5b1	366	366	1	16	227	95	96		9.166667
134	9	Si5b1	B5b1	366	366	1	16	227	99	96	gel 	9.208333
135	9	La5	A5	358	358	1	16	227	95	96		9.25
136	9	La5	A5	358	358	1	16	227	99	96	gel 	9.291667
137	9	Sol5	G5	349	349	1	16	227	95	96		9.333333
138	9	Sol5	G5	349	349	1	16	227	99	96	dil 	9.375
139	9	Fa5#4	F5#4	344	344	1	16	227	95	96		9.416667
140	9	Fa5#4	F5#4	344	344	1	16	227	99	96	sev	9.458333
141	9	Mi5	E5	336	336	1	16	227	95	96		9.5
142	9	La5	A5	358	358	1	16	227	99	96	di 	9.541667
143	9	Sol5	G5	349	349	1	16	227	95	96		9.583333
144	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	9.625
145	9	Mi5	E5	336	336	1	16	227	95	96		9.666667
146	9	Re5	D5	327	327	3	8	1364	99	96	ni  	9.916667
147	9	Do6	C6	371	371	1	8	455	95	96		10
148	53			0	0	0	0	0	0	0		10
149	9	Do6	C6	371	371	3	16	682	99	96	Gel 	10.125
150	9	Si5b1	B5b1	366	366	1	16	227	95	96		10.16667
151	9	Si5b1	B5b1	366	366	1	16	227	99	96	gel 	10.20833
152	9	La5	A5	358	358	1	16	227	95	96		10.25
153	9	La5	A5	358	358	1	16	227	99	96	gel 	10.29167
154	9	Sol5	G5	349	349	1	16	227	95	96		10.33333
155	9	Sol5	G5	349	349	1	16	227	99	96	dil 	10.375
156	9	Fa5#4	F5#4	344	344	1	16	227	95	96		10.41667
157	9	Fa5#4	F5#4	344	344	1	16	227	99	96	sev	10.45833
158	9	Mi5	E5	336	336	1	16	227	95	96		10.5
159	9	La5	A5	358	358	1	16	227	99	96	di 	10.54167
160	9	Sol5	G5	349	349	1	16	227	95	96		10.58333
161	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	10.625
162	9	Mi5	E5	336	336	1	16	227	95	96		10.66667
163	9	Re5	D5	327	327	1	2	1818	95	96	ni 	11
164	53			0	0	0	0	0	0	0		11
165	10	Mi5	E5	336	336	1	8	455	99	96	a	11.08333
166	8	Fa5#4	F5#4	344	344	0	0	0	99	96		11.08333
167	9	Mi5	E5	336	336	1	16	227	99	96		11.125
168	9	Re5	D5	327	327	1	16	227	95	96		11.16667
169	9	Do5	C5	318	318	1	4	909	95	96	man 	11.33333
170	9	Sol5	G5	349	349	1	8	455	95	96	rû	11.41667
171	8	La5	A5	358	358	0	0	0	95	96		11.41667
172	9	Sol5	G5	349	349	1	16	227	99	96	yin	11.45833
173	9	Fa5#4	F5#4	344	344	1	16	227	95	96		11.5
174	9	La5	A5	358	358	1	16	227	99	96	de 	11.54167
175	9	Sol5	G5	349	349	1	16	227	95	96		11.58333
176	9	Fa5#4	F5#4	344	344	1	16	227	99	96	be	11.625
177	9	Mi5	E5	336	336	1	16	227	95	96		11.66667
178	9	Re5	D5	327	327	1	2	1818	95	96	ni  	12
179	53			0	0	0	0	0	0	0		12
180	10	Mi5	E5	336	336	1	8	455	99	96	A	12.08333
181	8	Fa5#4	F5#4	344	344	0	0	0	99	96		12.08333
182	9	Mi5	E5	336	336	1	16	227	99	96		12.125
183	9	Re5	D5	327	327	1	16	227	95	96		12.16667
184	9	Do5	C5	318	318	1	4	909	95	96	man 	12.33333
185	9	Sol5	G5	349	349	1	8	455	95	96	ol 	12.41667
186	9	Sol5	G5	349	349	1	8	455	95	96	sim 	12.5
187	9	La5	A5	358	358	1	16	227	99	96	ger	12.54167
188	9	Sol5	G5	349	349	1	16	227	95	96		12.58333
189	9	Fa5#4	F5#4	344	344	1	16	227	99	96	de	12.625
190	9	Mi5	E5	336	336	1	16	227	95	96		12.66667
191	9	Re5	D5	327	327	3	8	1364	95	96	ni 	12.91667
192	9			-1	-1	1	8	455	100	0		13
193	53			0	0	0	0	0	0	0		13
194	9	Re5	D5	327	327	1	16	227	99	96	yak	13.04167
195	9	Do5	C5	318	318	1	16	227	99	96		13.08333
196	9	Mi5	E5	336	336	1	16	227	99	96		13.125
197	9	Do5	C5	318	318	1	16	227	95	96		13.16667
198	9	Do5	C5	318	318	3	16	682	99	96	týn 	13.29167
199	9	Si4b1	B4b1	313	313	1	16	227	99	96		13.33333
200	9	Si4b1	B4b1	313	313	3	16	682	99	96		13.45833
201	9	La4	A4	305	305	1	16	227	95	96		13.5
202	9	La4	A4	305	305	1	16	227	99	96	ben	13.54167
203	9	Sol4	G4	296	296	1	16	227	95	96		13.58333
204	9	La4	A4	305	305	1	16	227	99	96	de	13.625
205	9	Sol4	G4	296	296	1	16	227	95	96		13.66667
206	9	Sol4	G4	296	296	3	8	1364	95	96	ni  	13.91667
207	9			-1	-1	1	8	455	100	0		14
208	53			0	0	0	0	0	0	0		14
209	9	Sol4	G4	296	296	1	4	909	95	96	ARANAÐME	14.16667
210	9	Si4b1	B4b1	313	313	1	4	909	95	96	.	14.33333
211	9	Re5	D5	327	327	1	8	455	95	96	.	14.41667
212	9	Mi5	E5	336	336	1	16	227	95	96	.	14.45833
213	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	14.5
214	9	La5	A5	358	358	1	16	227	95	96	.	14.54167
215	9	Sol5	G5	349	349	1	16	227	95	96	.	14.58333
216	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	14.625
217	9	Mi5	E5	336	336	1	16	227	95	96	.	14.66667
218	9	Re5	D5	327	327	1	4	909	95	96	.	14.83333
219	9			-1	-1	1	4	909	100	0	.	15
220	53			0	0	0	0	0	0	0		15
221	9	Re5	D5	327	327	1	16	227	95	96	.	15.04167
222	9	Do5	C5	318	318	1	16	227	95	96	.	15.08333
223	9	Mi5	E5	336	336	1	16	227	95	96	.	15.125
224	9	Do5	C5	318	318	1	16	227	95	96	.	15.16667
225	9	Do5	C5	318	318	3	16	682	95	96	.	15.29167
226	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	15.33333
227	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	15.375
228	10	La4	A4	305	305	1	16	227	95	96	.	15.41667
229	8	Do5	C5	318	318	0	0	0	95	96	.	15.41667
230	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	15.45833
231	9	La4	A4	305	305	1	16	227	95	96	.	15.5
232	9	La4	A4	305	305	1	16	227	95	96	.	15.54167
233	9	Sol4	G4	296	296	1	16	227	95	96	.	15.58333
234	9	La4	A4	305	305	1	16	227	95	96	.	15.625
235	9	Sol4	G4	296	296	1	16	227	95	96	.	15.66667
236	9	Sol4	G4	296	296	3	8	1364	95	96	.	15.91667
237	9			-1	-1	1	8	455	100	0		16
238	53			0	0	0	0	0	0	0		16
239	9	Sol4	G4	296	296	1	4	909	95	96	ARANAÐME	16.16667
240	9	Si4b1	B4b1	313	313	1	4	909	95	96	.	16.33333
241	9	Re5	D5	327	327	1	8	455	95	96	.	16.41667
242	9	Mi5	E5	336	336	1	16	227	95	96	.	16.45833
243	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	16.5
244	9	La5	A5	358	358	1	16	227	95	96	.	16.54167
245	9	Sol5	G5	349	349	1	16	227	95	96	.	16.58333
246	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	16.625
247	9	Mi5	E5	336	336	1	16	227	95	96	.	16.66667
248	9	Re5	D5	327	327	1	4	909	95	96	.	16.83333
249	9			-1	-1	1	4	909	100	0	.	17
250	53			0	0	0	0	0	0	0		17
251	9	Re5	D5	327	327	1	16	227	95	96	.	17.04167
252	9	Do5	C5	318	318	1	16	227	95	96	.	17.08333
253	9	Mi5	E5	336	336	1	16	227	95	96	.	17.125
254	9	Do5	C5	318	318	1	16	227	95	96	.	17.16667
255	9	Do5	C5	318	318	3	16	682	95	96	.	17.29167
256	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	17.33333
257	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	17.375
258	10	La4	A4	305	305	1	16	227	95	96	.	17.41667
259	8	Do5	C5	318	318	0	0	0	95	96	.	17.41667
260	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	17.45833
261	9	La4	A4	305	305	1	16	227	95	96	.	17.5
262	9	La4	A4	305	305	1	16	227	95	96	.	17.54167
263	9	Sol4	G4	296	296	1	16	227	95	96	.	17.58333
264	9	La4	A4	305	305	1	16	227	95	96	.	17.625
265	9	Sol4	G4	296	296	1	16	227	95	96	.	17.66667
266	9	Sol4	G4	296	296	3	8	1364	95	96	.	17.91667
267	9			-1	-1	1	8	455	100	0		18
268	53			0	0	0	0	0	0	0		18
269	9	Sol4	G4	296	296	3	16	682	99	96	Dil 	18.125
270	9	La4	A4	305	305	1	16	227	95	96		18.16667
271	9	Si4b1	B4b1	313	313	1	8	455	99	96	bir 	18.25
272	9	La4	A4	305	305	1	16	227	99	96		18.29167
273	9	Sol4	G4	296	296	1	16	227	95	96		18.33333
274	9	Do5	C5	318	318	1	8	455	99	96	gü	18.41667
275	9	Si4b1	B4b1	313	313	1	16	227	99	96		18.45833
276	9	La4	A4	305	305	1	16	227	95	96		18.5
277	9	Si4b1	B4b1	313	313	1	16	227	99	96	ze	18.54167
278	9	Do5	C5	318	318	1	32	114	99	96		18.5625
279	9	Re5	D5	327	327	1	32	114	99	96		18.58333
280	9	Do5	C5	318	318	1	16	227	99	96		18.625
281	9	Si4b1	B4b1	313	313	1	16	227	95	96		18.66667
282	9	Si4b1	B4b1	313	313	3	8	1364	99	96	le 	18.91667
283	9	Re5	D5	327	327	1	8	455	95	96		19
284	53			0	0	0	0	0	0	0		19
285	9	Re5	D5	327	327	1	4	909	95	96	meyl_	19.16667
286	9	Re5	D5	327	327	1	4	909	95	96	et	19.33333
287	9	Re5	D5	327	327	1	4	909	95	96	ti 	19.5
288	9	Do5#4	C5#4	322	322	1	16	227	99	96	he	19.54167
289	9	Re5	D5	327	327	1	16	227	99	96		19.58333
290	10	Mi5	E5	336	336	1	16	227	99	96		19.625
291	8	Fa5#4	F5#4	344	344	0	0	0	99	96		19.625
292	9	Mi5	E5	336	336	1	32	114	99	96		19.64583
293	9	Re5	D5	327	327	1	32	114	95	96		19.66667
294	9	Re5	D5	327	327	3	8	1364	95	96	le  	19.91667
295	9			-1	-1	1	8	455	100	0		20
296	53			0	0	0	0	0	0	0		20
297	9	Re5	D5	327	327	3	16	682	99	96	Fâþ 	20.125
298	9	La4	A4	305	305	1	16	227	95	96		20.16667
299	9	Re5	D5	327	327	1	4	909	95	96	et	20.33333
300	9	Re5	D5	327	327	1	16	227	99	96	me 	20.375
301	9	Mi5	E5	336	336	1	16	227	99	96		20.41667
302	9	Fa5#4	F5#4	344	344	1	16	227	99	96		20.45833
303	9	Sol5	G5	349	349	1	16	227	95	96		20.5
304	9	La5	A5	358	358	1	16	227	99	96	e	20.54167
305	9	Sol5	G5	349	349	1	16	227	99	96		20.58333
306	9	Fa5#4	F5#4	344	344	1	16	227	99	96		20.625
307	9	Mi5	E5	336	336	1	16	227	95	96		20.66667
308	9	Re5	D5	327	327	1	4	909	95	96	le 	20.83333
309	9			-1	-1	1	4	909	100	0		21
310	53			0	0	0	0	0	0	0		21
311	9	Re5	D5	327	327	3	16	682	99	96	fâþ 	21.125
312	9	La4	A4	305	305	1	16	227	95	96		21.16667
313	9	Re5	D5	327	327	1	4	909	95	96	et	21.33333
314	9	Re5	D5	327	327	1	16	227	99	96	me 	21.375
315	9	Mi5	E5	336	336	1	16	227	99	96		21.41667
316	9	Fa5#4	F5#4	344	344	1	16	227	99	96		21.45833
317	9	Sol5	G5	349	349	1	16	227	95	96		21.5
318	9	La5	A5	358	358	1	16	227	99	96	e	21.54167
319	9	Sol5	G5	349	349	1	16	227	99	96		21.58333
320	9	Fa5#4	F5#4	344	344	1	16	227	99	96		21.625
321	9	Mi5	E5	336	336	1	16	227	95	96		21.66667
322	9	Re5	D5	327	327	1	2	1818	95	96	le  	22
323	53			0	0	0	0	0	0	0		22
324	9	Re5	D5	327	327	1	16	227	99	96	Sev	22.04167
325	9	Do5	C5	318	318	1	16	227	99	96		22.08333
326	9	Mi5	E5	336	336	1	16	227	99	96		22.125
327	9	Do5	C5	318	318	1	16	227	95	96		22.16667
328	9	Do5	C5	318	318	3	16	682	99	96	dim 	22.29167
329	9	Si4b1	B4b1	313	313	1	16	227	95	96		22.33333
330	9	Si4b1	B4b1	313	313	3	16	682	99	96	ben 	22.45833
331	9	La4	A4	305	305	1	16	227	95	96		22.5
332	9	La4	A4	305	305	1	16	227	99	96	se	22.54167
333	10	Sol4	G4	296	296	1	16	227	99	96		22.58333
334	8	Si4b1	B4b1	313	313	0	0	0	99	96		22.58333
335	9	La4	A4	305	305	1	16	227	99	96		22.625
336	9	Sol4	G4	296	296	1	16	227	95	96		22.66667
337	9	Sol4	G4	296	296	3	8	1364	95	96	ni 	22.91667
338	9			-1	-1	1	8	455	100	0		23
339	53			0	0	0	0	0	0	0		23
340	9	Do6	C6	371	371	3	16	682	99	96	gel 	23.125
341	9	Si5b1	B5b1	366	366	1	16	227	95	96		23.16667
342	9	Si5b1	B5b1	366	366	1	16	227	99	96	gel 	23.20833
343	9	La5	A5	358	358	1	16	227	95	96		23.25
344	9	La5	A5	358	358	1	16	227	99	96	gel 	23.29167
345	9	Sol5	G5	349	349	1	16	227	95	96		23.33333
346	9	Sol5	G5	349	349	1	16	227	99	96	dil 	23.375
347	9	Fa5#4	F5#4	344	344	1	16	227	95	96		23.41667
348	9	Fa5#4	F5#4	344	344	1	16	227	99	96	sev	23.45833
349	9	Mi5	E5	336	336	1	16	227	95	96		23.5
350	9	La5	A5	358	358	1	16	227	99	96	di 	23.54167
351	9	Sol5	G5	349	349	1	16	227	95	96		23.58333
352	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	23.625
353	9	Mi5	E5	336	336	1	16	227	95	96		23.66667
354	9	Re5	D5	327	327	3	8	1364	99	96	ni  	23.91667
355	9	Do6	C6	371	371	1	8	455	95	96		24
356	53			0	0	0	0	0	0	0		24
357	9	Do6	C6	371	371	3	16	682	99	96	Gel 	24.125
358	9	Si5b1	B5b1	366	366	1	16	227	95	96		24.16667
359	9	Si5b1	B5b1	366	366	1	16	227	99	96	gel 	24.20833
360	9	La5	A5	358	358	1	16	227	95	96		24.25
361	9	La5	A5	358	358	1	16	227	99	96	gel 	24.29167
362	9	Sol5	G5	349	349	1	16	227	95	96		24.33333
363	9	Sol5	G5	349	349	1	16	227	99	96	dil 	24.375
364	9	Fa5#4	F5#4	344	344	1	16	227	95	96		24.41667
365	9	Fa5#4	F5#4	344	344	1	16	227	99	96	sev	24.45833
366	9	Mi5	E5	336	336	1	16	227	95	96		24.5
367	9	La5	A5	358	358	1	16	227	99	96	di 	24.54167
368	9	Sol5	G5	349	349	1	16	227	95	96		24.58333
369	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	24.625
370	9	Mi5	E5	336	336	1	16	227	95	96		24.66667
371	9	Re5	D5	327	327	1	2	1818	95	96	ni 	25
372	53			0	0	0	0	0	0	0		25
373	10	Mi5	E5	336	336	1	8	455	99	96	a	25.08333
374	8	Fa5#4	F5#4	344	344	0	0	0	99	96		25.08333
375	9	Mi5	E5	336	336	1	16	227	99	96		25.125
376	9	Re5	D5	327	327	1	16	227	95	96		25.16667
377	9	Do5	C5	318	318	1	4	909	95	96	man 	25.33333
378	9	Sol5	G5	349	349	1	8	455	95	96	rû	25.41667
379	8	La5	A5	358	358	0	0	0	95	96		25.41667
380	9	Sol5	G5	349	349	1	16	227	99	96	yin	25.45833
381	9	Fa5#4	F5#4	344	344	1	16	227	95	96		25.5
382	9	La5	A5	358	358	1	16	227	99	96	de 	25.54167
383	9	Sol5	G5	349	349	1	16	227	95	96		25.58333
384	9	Fa5#4	F5#4	344	344	1	16	227	99	96	be	25.625
385	9	Mi5	E5	336	336	1	16	227	95	96		25.66667
386	9	Re5	D5	327	327	1	2	1818	95	96	ni  	26
387	53			0	0	0	0	0	0	0		26
388	10	Mi5	E5	336	336	1	8	455	99	96	A	26.08333
389	8	Fa5#4	F5#4	344	344	0	0	0	99	96		26.08333
390	9	Mi5	E5	336	336	1	16	227	99	96		26.125
391	9	Re5	D5	327	327	1	16	227	95	96		26.16667
392	9	Do5	C5	318	318	1	4	909	95	96	man 	26.33333
393	9	Sol5	G5	349	349	1	8	455	95	96	ol 	26.41667
394	9	Sol5	G5	349	349	1	8	455	95	96	sim 	26.5
395	9	La5	A5	358	358	1	16	227	99	96	ger	26.54167
396	9	Sol5	G5	349	349	1	16	227	95	96		26.58333
397	9	Fa5#4	F5#4	344	344	1	16	227	99	96	de	26.625
398	9	Mi5	E5	336	336	1	16	227	95	96		26.66667
399	9	Re5	D5	327	327	3	8	1364	95	96	ni 	26.91667
400	9			-1	-1	1	8	455	100	0		27
401	53			0	0	0	0	0	0	0		27
402	9	Re5	D5	327	327	1	16	227	99	96	yak	27.04167
403	9	Do5	C5	318	318	1	16	227	99	96		27.08333
404	9	Mi5	E5	336	336	1	16	227	99	96		27.125
405	9	Do5	C5	318	318	1	16	227	95	96		27.16667
406	9	Do5	C5	318	318	3	16	682	99	96	týn 	27.29167
407	9	Si4b1	B4b1	313	313	1	16	227	99	96		27.33333
408	9	Si4b1	B4b1	313	313	3	16	682	99	96		27.45833
409	9	La4	A4	305	305	1	16	227	95	96		27.5
410	9	La4	A4	305	305	1	16	227	99	96	ben	27.54167
411	9	Sol4	G4	296	296	1	16	227	95	96		27.58333
412	9	La4	A4	305	305	1	16	227	99	96	de	27.625
413	9	Sol4	G4	296	296	1	16	227	95	96		27.66667
414	9	Sol4	G4	296	296	3	8	1364	95	96	ni  	27.91667
415	9			-1	-1	1	8	455	100	0		28
416	53			0	0	0	0	0	0	0		28
