Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
120	9	Do5	C5	318	318	1	16	208	99	96	ným 	12.8125
121	9	Si4b5	B4b5	309	309	1	16	208	99	96		12.875
122	9	Do5	C5	318	318	1	8	417	95	96		13
123	53			0	0	0	0	0	0	0		13
124	9	Fa5	F5	340	340	1	8	417	95	96	ne 	13.125
125	9	Fa5	F5	340	340	1	16	208	99	96	der	13.1875
126	9	Mi5b5	E5b5	331	331	1	16	208	99	96		13.25
127	9	Mi5b5	E5b5	331	331	1	8	417	99	96		13.375
128	9	Mi5b5	E5b5	331	331	1	16	208	99	96		13.4375
129	9	Re5	D5	327	327	1	16	208	95	96		13.5
130	9	Re5	D5	327	327	1	2	1667	95	96	sin  	14
131	53			0	0	0	0	0	0	0		14
132	9			-1	-1	1	8	417	100	0		14.125
133	9	Sol5	G5	349	349	1	4	833	95	96	SAZ	14.375
134	9	Sol5	G5	349	349	1	16	208	95	96	.	14.4375
135	9	Fa5	F5	340	340	1	16	208	95	96	.	14.5
136	9	Fa5	F5	340	340	1	8	417	95	96	.	14.625
137	9	Fa5	F5	340	340	1	16	208	95	96	.	14.6875
138	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	14.75
139	9	Mi5b5	E5b5	331	331	1	8	417	95	96	.	14.875
140	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	14.9375
141	9	Re5	D5	327	327	1	16	208	95	96	.	15
142	9	Re5	D5	327	327	1	8	417	95	96	.	15.125
143	9	Re5	D5	327	327	1	16	208	95	96	.	15.1875
144	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	15.25
145	9	Re5	D5	327	327	1	16	208	95	96	.	15.3125
146	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	15.375
147	9	Re5	D5	327	327	1	16	208	95	96	.	15.4375
148	9	Do5	C5	318	318	1	16	208	95	96	.	15.5
149	9	Re5	D5	327	327	1	16	208	95	96	.	15.5625
150	9	Do5	C5	318	318	1	16	208	95	96	.	15.625
151	9	Si4b5	B4b5	309	309	1	16	208	95	96	.	15.6875
152	9	Do5	C5	318	318	1	16	208	95	96	.	15.75
153	9	Re5	D5	327	327	1	4	833	95	96	.	16
154	53			0	0	0	0	0	0	0		16
155	9			-1	-1	1	8	417	100	0		16.125
156	9	Re5	D5	327	327	1	4	833	95	96	Vus	16.375
157	9	Mi5b2	E5b1	334	335	1	8	417	95	96	la	16.5
158	8	Sol5	G5	349	349	0	0	0	95	96		16.5
159	9	Fa5	F5	340	340	1	4	833	95	96	týn 	16.75
160	8	La5	A5	358	358	0	0	0	95	96		16.75
161	9	Sol5	G5	349	349	1	4	833	99	96	baþ	17
162	9	Sol5	G5	349	349	1	8	417	95	96		17.125
163	9	La5	A5	358	358	1	8	417	99	96	ka 	17.25
164	9	Fa5	F5	340	340	1	8	417	99	96		17.375
165	9	Sol5	G5	349	349	1	8	417	95	96		17.5
166	9	Fa5	F5	340	340	1	16	208	99	96	â	17.5625
167	9	Mi5b5	E5b5	331	331	1	16	208	99	96		17.625
168	9	Mi5b5	E5b5	331	331	1	16	208	99	96		17.6875
169	9	Re5	D5	327	327	1	16	208	95	96		17.75
170	9	Re5	D5	327	327	1	4	833	95	96	lem 	18
171	53			0	0	0	0	0	0	0		18
172	9			-1	-1	1	8	417	100	0		18.125
173	9	Fa5	F5	340	340	1	4	833	95	96	sen 	18.375
174	9	Fa5	F5	340	340	1	8	417	95	96	bir 	18.5
175	9	Fa5	F5	340	340	1	16	208	99	96	öm	18.5625
176	9	Sol5	G5	349	349	1	16	208	99	96		18.625
177	9	Mi5b5	E5b5	331	331	1	8	417	95	96		18.75
178	9	Re5	D5	327	327	1	16	208	99	96	re 	18.8125
179	9	Mi5b5	E5b5	331	331	1	16	208	99	96		18.875
180	9	Do5	C5	318	318	1	8	417	95	96		19
181	9	Do5	C5	318	318	1	8	417	95	96	be	19.125
182	9	Re5	D5	327	327	1	16	208	99	96	del	19.1875
183	9	Do5	C5	318	318	1	16	208	99	96		19.25
184	9	Si4b5	B4b5	309	309	1	8	417	99	96		19.375
185	9	Si4b5	B4b5	309	309	1	16	208	99	96		19.4375
186	9	La4	A4	305	305	1	16	208	95	96		19.5
187	9	Si4b5	B4b5	309	309	1	8	417	99	96	sin  	19.625
188	8	Do5	C5	318	318	0	0	0	99	96		19.625
189	9	Si4b5	B4b5	309	309	1	16	208	99	96		19.6875
190	9	Do5	C5	318	318	1	16	208	99	96		19.75
191	9	Re5	D5	327	327	1	16	208	99	96		19.8125
192	9	Do5	C5	318	318	1	16	208	99	96		19.875
193	9	Re5	D5	327	327	1	8	417	95	96		20
194	53			0	0	0	0	0	0	0		20
195	9			-1	-1	1	8	417	100	0		20.125
196	9	La4	A4	305	305	1	4	833	95	96	sen 	20.375
197	9	Si4b5	B4b5	309	309	1	8	417	95	96	bir 	20.5
198	9	Do5	C5	318	318	1	8	417	99	96	öm	20.625
199	8	Re5	D5	327	327	0	0	0	99	96		20.625
200	9	Do5	C5	318	318	1	16	208	99	96		20.6875
201	9	Re5	D5	327	327	1	16	208	95	96		20.75
202	9	Re5	D5	327	327	1	4	833	95	96	re 	21
203	53			0	0	0	0	0	0	0		21
204	9	La4	A4	305	305	1	8	417	95	96	be	21.125
205	9	Si4b5	B4b5	309	309	1	16	208	99	96	del	21.1875
206	9	La4	A4	305	305	1	16	208	99	96		21.25
207	9	Sol4	G4	296	296	1	8	417	99	96		21.375
208	8	La4	A4	305	305	0	0	0	99	96		21.375
209	9	Sol4	G4	296	296	1	16	208	99	96		21.4375
210	9	Fa4#4	F4#4	291	291	1	16	208	95	96		21.5
211	9	Sol4	G4	296	296	1	2	1667	95	96	sin  	22
212	53			0	0	0	0	0	0	0		22
213	9			-1	-1	1	8	417	100	0		22.125
214	9	Sol5	G5	349	349	1	4	833	95	96	SAZ	22.375
215	9	Sol5	G5	349	349	1	16	208	95	96	.	22.4375
216	9	Fa5	F5	340	340	1	16	208	95	96	.	22.5
217	9	Fa5	F5	340	340	1	8	417	95	96	.	22.625
218	9	Fa5	F5	340	340	1	16	208	95	96	.	22.6875
219	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	22.75
220	9	Mi5b5	E5b5	331	331	1	8	417	95	96	.	22.875
221	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	22.9375
222	9	Re5	D5	327	327	1	16	208	95	96	.	23
223	9	Re5	D5	327	327	1	8	417	95	96	.	23.125
224	9	Re5	D5	327	327	1	16	208	95	96	.	23.1875
225	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	23.25
226	9	Re5	D5	327	327	1	16	208	95	96	.	23.3125
227	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	23.375
228	9	Re5	D5	327	327	1	16	208	95	96	.	23.4375
229	9	Do5	C5	318	318	1	16	208	95	96	.	23.5
230	9	Re5	D5	327	327	1	16	208	95	96	.	23.5625
231	9	Do5	C5	318	318	1	16	208	95	96	.	23.625
232	9	Si4b5	B4b5	309	309	1	16	208	95	96	.	23.6875
233	9	Do5	C5	318	318	1	16	208	95	96	.	23.75
234	9	Re5	D5	327	327	1	4	833	95	96	.	24
235	53			0	0	0	0	0	0	0		24
236	9			-1	-1	1	8	417	100	0		24.125
237	9	Re5	D5	327	327	1	4	833	95	96	Vus	24.375
238	9	Mi5b2	E5b1	334	335	1	8	417	95	96	la	24.5
239	8	Sol5	G5	349	349	0	0	0	95	96		24.5
240	9	Fa5	F5	340	340	1	4	833	95	96	týn 	24.75
241	8	La5	A5	358	358	0	0	0	95	96		24.75
242	9	Sol5	G5	349	349	1	4	833	99	96	baþ	25
243	9	Sol5	G5	349	349	1	8	417	95	96		25.125
244	9	La5	A5	358	358	1	8	417	99	96	ka 	25.25
245	9	Fa5	F5	340	340	1	8	417	99	96		25.375
246	9	Sol5	G5	349	349	1	8	417	95	96		25.5
247	9	Fa5	F5	340	340	1	16	208	99	96	â	25.5625
248	9	Mi5b5	E5b5	331	331	1	16	208	99	96		25.625
249	9	Mi5b5	E5b5	331	331	1	16	208	99	96		25.6875
250	9	Re5	D5	327	327	1	16	208	95	96		25.75
251	9	Re5	D5	327	327	1	4	833	95	96	lem 	26
252	53			0	0	0	0	0	0	0		26
253	9			-1	-1	1	8	417	100	0		26.125
254	9	Fa5	F5	340	340	1	4	833	95	96	sen 	26.375
255	9	Fa5	F5	340	340	1	8	417	95	96	bir 	26.5
256	9	Fa5	F5	340	340	1	16	208	99	96	öm	26.5625
257	9	Sol5	G5	349	349	1	16	208	99	96		26.625
258	9	Mi5b5	E5b5	331	331	1	8	417	95	96		26.75
259	9	Re5	D5	327	327	1	16	208	99	96	re 	26.8125
260	9	Mi5b5	E5b5	331	331	1	16	208	99	96		26.875
261	9	Do5	C5	318	318	1	8	417	95	96		27
262	9	Do5	C5	318	318	1	8	417	95	96	be	27.125
263	9	Re5	D5	327	327	1	16	208	99	96	del	27.1875
264	9	Do5	C5	318	318	1	16	208	99	96		27.25
265	9	Si4b5	B4b5	309	309	1	8	417	99	96		27.375
266	9	Si4b5	B4b5	309	309	1	16	208	99	96		27.4375
267	9	La4	A4	305	305	1	16	208	95	96		27.5
268	9	Si4b5	B4b5	309	309	1	8	417	99	96	sin  	27.625
269	8	Do5	C5	318	318	0	0	0	99	96		27.625
270	9	Si4b5	B4b5	309	309	1	16	208	99	96		27.6875
271	9	Do5	C5	318	318	1	16	208	99	96		27.75
272	9	Re5	D5	327	327	1	16	208	99	96		27.8125
273	9	Do5	C5	318	318	1	16	208	99	96		27.875
274	9	Re5	D5	327	327	1	8	417	95	96		28
275	53			0	0	0	0	0	0	0		28
276	9			-1	-1	1	8	417	100	0		28.125
277	9	La4	A4	305	305	1	4	833	95	96	sen 	28.375
278	9	Si4b5	B4b5	309	309	1	8	417	95	96	bir 	28.5
279	9	Do5	C5	318	318	1	8	417	99	96	öm	28.625
280	8	Re5	D5	327	327	0	0	0	99	96		28.625
281	9	Do5	C5	318	318	1	16	208	99	96		28.6875
282	9	Re5	D5	327	327	1	16	208	95	96		28.75
283	9	Re5	D5	327	327	1	4	833	95	96	re 	29
284	53			0	0	0	0	0	0	0		29
285	9	La4	A4	305	305	1	8	417	95	96	be	29.125
286	9	Si4b5	B4b5	309	309	1	16	208	99	96	del	29.1875
287	9	La4	A4	305	305	1	16	208	99	96		29.25
288	9	Sol4	G4	296	296	1	8	417	99	96		29.375
289	8	La4	A4	305	305	0	0	0	99	96		29.375
290	9	Sol4	G4	296	296	1	16	208	99	96		29.4375
291	9	Fa4#4	F4#4	291	291	1	16	208	95	96		29.5
292	9	Sol4	G4	296	296	1	2	1667	95	96	sin  	30
293	53			0	0	0	0	0	0	0		30
294	9			-1	-1	1	8	417	100	0		30.125
295	9	La5	A5	358	358	1	4	833	95	96	.	30.375
296	9	La5	A5	358	358	1	16	208	95	96	.	30.4375
297	9	Sol5	G5	349	349	1	16	208	95	96	.	30.5
298	9	Sol5	G5	349	349	1	8	417	95	96	.	30.625
299	9	Fa5	F5	340	340	1	16	208	95	96	.	30.6875
300	9	Sol5	G5	349	349	1	16	208	95	96	.	30.75
301	9	La5	A5	358	358	1	8	417	95	96	.	30.875
302	8	Si5b5	B5b5	362	362	0	0	0	95	96	.	30.875
303	9	La5	A5	358	358	1	16	208	95	96	.	30.9375
304	9	Sol5	G5	349	349	1	16	208	95	96	.	31
305	9	La5	A5	358	358	1	16	208	95	96	.	31.0625
306	9	Sol5	G5	349	349	1	16	208	95	96	.	31.125
307	9	Sol5	G5	349	349	3	8	1250	95	96	.	31.5
308	9	Fa5	F5	340	340	1	16	208	95	96	.	31.5625
309	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	31.625
310	9	Re5	D5	327	327	1	16	208	95	96	.	31.6875
311	9	Do5	C5	318	318	1	16	208	95	96	.	31.75
312	9	Sol5	G5	349	349	1	4	833	95	96	.	32
313	53			0	0	0	0	0	0	0		32
314	54			0	0	0	0	0	0	0	arazbar@re5	32
315	9	La5	A5	358	358	1	8	417	95	96	Sü	32.125
316	9	La5	A5	358	358	1	8	417	99	96	kût_	32.25
317	8	Si5b5	B5b5	362	362	0	0	0	99	96		32.25
318	9	La5	A5	358	358	1	8	417	99	96		32.375
319	9	Do6	C6	371	371	1	8	417	95	96		32.5
320	9	Do6	C6	371	371	1	16	208	99	96	et	32.5625
321	9	La5	A5	358	358	1	16	208	99	96		32.625
322	9	La5	A5	358	358	1	8	417	95	96		32.75
323	9	La5	A5	358	358	1	16	208	99	96	me 	32.8125
324	9	Sol5	G5	349	349	1	16	208	99	96		32.875
325	9	Sol5	G5	349	349	1	16	208	99	96		32.9375
326	9	Fa5	F5	340	340	1	16	208	99	96		33
327	9	Sol5	G5	349	349	1	8	417	95	96		33.125
328	53			0	0	0	0	0	0	0		33.125
329	9	Sol5	G5	349	349	1	16	208	99	96	naz	33.1875
330	9	Fa5	F5	340	340	1	16	208	99	96		33.25
331	9	Mi5b2	E5b1	334	335	1	8	417	99	96		33.375
332	9	Fa5	F5	340	340	1	16	208	99	96		33.4375
333	9	Sol5	G5	349	349	1	16	208	95	96		33.5
334	9	Fa5	F5	340	340	1	16	208	99	96	lý 	33.5625
335	9	Mi5b5	E5b5	331	331	1	16	208	99	96		33.625
336	9	Mi5b5	E5b5	331	331	1	16	208	99	96		33.6875
337	9	Re5	D5	327	327	1	16	208	95	96		33.75
338	9	Re5	D5	327	327	1	4	833	95	96	yâr 	34
339	53			0	0	0	0	0	0	0		34
340	9	Do5	C5	318	318	1	8	417	95	96	be	34.125
341	9	Re5	D5	327	327	3	8	1250	95	96	ni 	34.5
342	9	Re5	D5	327	327	1	16	208	99	96	mec	34.5625
343	9	Mi5b5	E5b5	331	331	1	16	208	99	96		34.625
344	9	Do5	C5	318	318	1	8	417	95	96		34.75
345	8	La5	A5	358	358	0	0	0	95	96		34.75
346	9	Sol5	G5	349	349	1	4	833	95	96	nun_	35
347	9	Sol5	G5	349	349	1	8	417	95	96	e	35.125
348	9	Sol5	G5	349	349	1	16	208	99	96	der	35.1875
349	9	Fa5	F5	340	340	1	16	208	99	96		35.25
350	9	Mi5b5	E5b5	331	331	1	8	417	99	96		35.375
351	9	Fa5	F5	340	340	1	16	208	99	96		35.4375
352	9	Sol5	G5	349	349	1	16	208	95	96		35.5
353	9	Fa5	F5	340	340	1	16	208	99	96	sin  	35.5625
354	9	Mi5b5	E5b5	331	331	1	16	208	99	96		35.625
355	9	Mi5b5	E5b5	331	331	1	16	208	99	96		35.6875
356	9	Re5	D5	327	327	1	16	208	99	96		35.75
357	8	Fa5	F5	340	340	0	0	0	99	96		35.75
358	9	Mi5b5	E5b5	331	331	1	4	833	95	96		36
359	55			0	0	0	0	0	0	0		36
360	53			0	0	0	0	0	0	0		36
361	9	Do5	C5	318	318	1	8	417	95	96	be	36.125
362	9	Re5	D5	327	327	3	8	1250	95	96	ni 	36.5
363	9	Do5	C5	318	318	1	16	208	99	96	mec	36.5625
364	9	Si4b5	B4b5	309	309	1	16	208	99	96		36.625
365	9	La4	A4	305	305	1	16	208	99	96		36.6875
366	9	Sol4	G4	296	296	1	16	208	95	96		36.75
367	9	Fa5	F5	340	340	1	8	417	99	96	nun_	36.875
368	9	Mi5b5	E5b5	331	331	1	16	208	99	96		36.9375
369	9	Re5	D5	327	327	1	16	208	95	96		37
370	9	Sol5	G5	349	349	1	8	417	95	96	e	37.125
371	9	Sol5	G5	349	349	1	16	208	99	96	der	37.1875
372	9	Fa5	F5	340	340	1	16	208	99	96		37.25
373	9	Mi5b5	E5b5	331	331	1	8	417	99	96		37.375
374	9	Mi5b5	E5b5	331	331	1	16	208	99	96		37.4375
375	9	Re5	D5	327	327	1	16	208	95	96		37.5
376	9	Re5	D5	327	327	1	2	1667	95	96	sin  	38
377	53			0	0	0	0	0	0	0		38
378	9			-1	-1	1	8	417	100	0		38.125
379	9	La5	A5	358	358	1	4	833	95	96	SAZ	38.375
380	9	La5	A5	358	358	1	16	208	95	96	.	38.4375
381	9	Sol5	G5	349	349	1	16	208	95	96	.	38.5
382	9	Sol5	G5	349	349	1	8	417	95	96	.	38.625
383	9	Fa5	F5	340	340	1	16	208	95	96	.	38.6875
384	9	Sol5	G5	349	349	1	16	208	95	96	.	38.75
385	9	La5	A5	358	358	1	8	417	95	96	.	38.875
386	8	Si5b5	B5b5	362	362	0	0	0	95	96	.	38.875
387	9	La5	A5	358	358	1	16	208	95	96	.	38.9375
388	9	Sol5	G5	349	349	1	16	208	95	96	.	39
389	9	La5	A5	358	358	1	16	208	95	96	.	39.0625
390	9	Sol5	G5	349	349	1	16	208	95	96	.	39.125
391	9	Sol5	G5	349	349	3	8	1250	95	96	.	39.5
392	9	Fa5	F5	340	340	1	16	208	95	96	.	39.5625
393	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	39.625
394	9	Re5	D5	327	327	1	16	208	95	96	.	39.6875
395	9	Do5	C5	318	318	1	16	208	95	96	.	39.75
396	9	Sol5	G5	349	349	1	4	833	95	96	.	40
397	53			0	0	0	0	0	0	0		40
398	54			0	0	0	0	0	0	0	arazbar@re5	40
399	9	La5	A5	358	358	1	8	417	95	96	Sü	40.125
400	9	La5	A5	358	358	1	8	417	99	96	kût_	40.25
401	8	Si5b5	B5b5	362	362	0	0	0	99	96		40.25
402	9	La5	A5	358	358	1	8	417	99	96		40.375
403	9	Do6	C6	371	371	1	8	417	95	96		40.5
404	9	Do6	C6	371	371	1	16	208	99	96	et	40.5625
405	9	La5	A5	358	358	1	16	208	99	96		40.625
406	9	La5	A5	358	358	1	8	417	95	96		40.75
407	9	La5	A5	358	358	1	16	208	99	96	me 	40.8125
408	9	Sol5	G5	349	349	1	16	208	99	96		40.875
409	9	Sol5	G5	349	349	1	16	208	99	96		40.9375
410	9	Fa5	F5	340	340	1	16	208	99	96		41
411	9	Sol5	G5	349	349	1	8	417	95	96		41.125
412	53			0	0	0	0	0	0	0		41.125
413	9	Sol5	G5	349	349	1	16	208	99	96	naz	41.1875
414	9	Fa5	F5	340	340	1	16	208	99	96		41.25
415	9	Mi5b2	E5b1	334	335	1	8	417	99	96		41.375
416	9	Fa5	F5	340	340	1	16	208	99	96		41.4375
417	9	Sol5	G5	349	349	1	16	208	95	96		41.5
418	9	Fa5	F5	340	340	1	16	208	99	96	lý 	41.5625
419	9	Mi5b5	E5b5	331	331	1	16	208	99	96		41.625
420	9	Mi5b5	E5b5	331	331	1	16	208	99	96		41.6875
421	9	Re5	D5	327	327	1	16	208	95	96		41.75
422	9	Re5	D5	327	327	1	4	833	95	96	yâr 	42
423	53			0	0	0	0	0	0	0		42
424	9	Do5	C5	318	318	1	8	417	95	96	be	42.125
425	9	Re5	D5	327	327	3	8	1250	95	96	ni 	42.5
426	9	Re5	D5	327	327	1	16	208	99	96	mec	42.5625
427	9	Mi5b5	E5b5	331	331	1	16	208	99	96		42.625
428	9	Do5	C5	318	318	1	8	417	95	96		42.75
429	8	La5	A5	358	358	0	0	0	95	96		42.75
430	9	Sol5	G5	349	349	1	4	833	95	96	nun_	43
431	9	Sol5	G5	349	349	1	8	417	95	96	e	43.125
432	9	Sol5	G5	349	349	1	16	208	99	96	der	43.1875
433	9	Fa5	F5	340	340	1	16	208	99	96		43.25
434	9	Mi5b5	E5b5	331	331	1	8	417	99	96		43.375
435	9	Fa5	F5	340	340	1	16	208	99	96		43.4375
436	9	Sol5	G5	349	349	1	16	208	95	96		43.5
437	9	Fa5	F5	340	340	1	16	208	99	96	sin  	43.5625
438	9	Mi5b5	E5b5	331	331	1	16	208	99	96		43.625
439	9	Mi5b5	E5b5	331	331	1	16	208	99	96		43.6875
440	9	Re5	D5	327	327	1	16	208	99	96		43.75
441	8	Fa5	F5	340	340	0	0	0	99	96		43.75
442	9	Mi5b5	E5b5	331	331	1	4	833	95	96		44
443	55			0	0	0	0	0	0	0		44
444	53			0	0	0	0	0	0	0		44
445	9	Do5	C5	318	318	1	8	417	95	96	be	44.125
446	9	Re5	D5	327	327	3	8	1250	95	96	ni 	44.5
447	9	Do5	C5	318	318	1	16	208	99	96	mec	44.5625
448	9	Si4b5	B4b5	309	309	1	16	208	99	96		44.625
449	9	La4	A4	305	305	1	16	208	99	96		44.6875
