Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
150	9	Mi5	E5	336	336	1	8	750	99	96	
151	9	Re5	D5	327	327	1	8	750	95	96	
151.5	53										
152	9	Es	Es			1	8	750	95	96	
153	9	La5	A5	358	358	1	16	375	99	96	
154	9	Sol5	G5	349	349	1	16	375	99	96	
155	9	Fa5	F5	340	340	1	8	750	95	96	
156	9	Sol5	G5	349	349	1	8	750	95	96	
157	9	La5	A5	358	358	1	2	3000	95	96	
158	9	La5	A5	358	358	3	8	2250	95	96	
159	9	Es	Es			1	8	750	95	96	
159.5	53										
160	9	La5	A5	358	358	1	8	750	99	96	
161	9	Sol5	G5	349	349	1	8	750	99	96	
162	9	Fa5	F5	340	340	1	8	750	99	96	
163	9	Mi5	E5	336	336	1	4	1500	99	96	
164	9	Re5	D5	327	327	1	8	750	99	96	
165	9	Mi5	E5	336	336	1	8	750	99	96	
166	9	Re5	D5	327	327	1	8	750	99	96	
167	9	Do5	C5	318	318	1	8	750	95	96	
168	9	Do5	C5	318	318	1	8	750	99	96	
169	9	Re5	D5	327	327	1	8	750	99	96	
170	9	Re5	D5	327	327	1	8	750	99	96	
171	9	Do5	C5	318	318	1	8	750	99	96	
172	8	Re5	D5	327	327	1	8	94	99	96	
173	9	Do5	C5	318	318	1	8	750	99	96	
174	9	Si4b1	B4b1	313	313	1	8	750	95	96	
174.5	53										
175	9			-1	-1	1	4	1500	95	96	
176	9	Do5	C5	318	318	1	8	750	99	96	
177	9	Re5	D5	327	327	1	8	750	99	96	
178	9	Re5	D5	327	327	1	8	750	99	96	
179	9	Do5	C5	318	318	1	8	750	99	96	
180	8	Re5	D5	327	327	1	8	94	99	96	
181	9	Do5	C5	318	318	1	8	750	99	96	
182	9	Si4b1	B4b1	313	313	1	8	750	99	96	
183	9	La4	A4	305	305	1	2	3000	99	96	
183.5	53										
184	9	Si4b1	B4b1	313	313	1	8	750	99	96	
185	9	Do5	C5	318	318	1	8	750	99	96	
186	9	Si4b1	B4b1	313	313	1	4	1500	95	96	
187	9	Do5	C5	318	318	1	8	750	99	96	
188	9	Re5	D5	327	327	1	8	750	99	96	
189	9	Do5	C5	318	318	1	8	750	99	96	
190	9	Si4b1	B4b1	313	313	1	8	750	95	96	
191	8	Re5	D5	327	327	1	8	94	95	96	
192	9	Do5	C5	318	318	1	8	750	99	96	
193	9	Si4b1	B4b1	313	313	1	8	750	99	96	
194	9	Do5	C5	318	318	1	4	1500	95	96	
194.5	53										
195	9			-1	-1	1	4	1500	95	96	
196	9	Si4b1	B4b1	313	313	1	8	750	99	96	
197	9	Do5	C5	318	318	1	8	750	99	96	
198	9	Re5	D5	327	327	1	4	1500	99	96	
199	9	Do5	C5	318	318	1	4	1500	99	96	
200	9	Si4b1	B4b1	313	313	1	4	1500	99	96	
201	8	Re5	D5	327	327	1	8	94	99	96	
202	9	Do5	C5	318	318	1	8	750	99	96	
203	9	Si4b1	B4b1	313	313	1	8	750	99	96	
204	9	La4	A4	305	305	1	4	1500	99	96	
205	9	La4	A4	305	305	1	4	1500	95	96	
205.5	53										
206	9	Sol4	G4	296	296	1	4	1500	99	96	
207	9	La4	A4	305	305	1	4	1500	99	96	
208	9	La4	A4	305	305	1	2	3000	95	96	
209	9	La5	A5	358	358	3	16	1125	95	96	
210	9	Sol5	G5	349	349	1	16	375	95	96	
211	9	Fa5#4	F5#4	344	344	1	8	750	95	96	
212	9	Sol5	G5	349	349	1	8	750	95	96	
213	9	La5	A5	358	358	1	2	3000	95	96	
213.5	53										
214	9	Sol5	G5	349	349	1	4	1500	99	96	
215	9	La5	A5	358	358	1	4	1500	99	96	
216	9	La5	A5	358	358	1	4	1500	95	96	
217	9	La5	A5	358	358	1	4	1500	95	96	
218	9	Sol5	G5	349	349	1	4	1500	95	96	
219	9	Fa5#4	F5#4	344	344	1	4	1500	95	96	
220	9	Sol5	G5	349	349	1	8	750	99	96	
221	9	La5	A5	358	358	1	8	750	99	96	
222	9	Sol5	G5	349	349	1	8	750	99	96	
223	9	La5	A5	358	358	1	8	750	95	96	
224	9	La5	A5	358	358	1	2	3000	95	96	
225	9	La5	A5	358	358	3	8	2250	95	96	
226	9	Es	Es			1	8	750	95	96	
226.5	53										
227	9			-1	-1	1	8	750	95	96	
228	9	La5	A5	358	358	1	4	1500	99	96	
229	9	Si5b1	B5b1	366	366	1	8	750	99	96	
230	9	Si5b1	B5b1	366	366	1	8	750	99	96	
231	9	La5	A5	358	358	1	8	750	99	96	
232	9	Sol5	G5	349	349	1	8	750	99	96	
233	9	Fa5#4	F5#4	344	344	1	8	750	99	96	
234	9	Sol5	G5	349	349	1	4	1500	95	96	
235	9	La5	A5	358	358	1	8	750	99	96	
236	9	Sol5	G5	349	349	1	8	750	99	96	
237	9	La5	A5	358	358	1	4	1500	99	96	
238	9	Si5b1	B5b1	366	366	1	4	1500	95	96	
238.5	53										
239	9			-1	-1	1	8	750	95	96	
240	9	Do6	C6	371	371	1	4	1500	99	96	
241	9	Re6	D6	380	380	1	8	750	99	96	
242	9	Do6	C6	371	371	1	4	1500	99	96	
243	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
244	9	La5	A5	358	358	1	2	3000	99	96	
245	9	Si5b1	B5b1	366	366	1	8	750	99	96	
246	9	Do6	C6	371	371	1	8	750	99	96	
247	9	Si5b1	B5b1	366	366	1	4	1500	95	96	
247.5	53										
248	9	Do6	C6	371	371	1	8	750	99	96	
249	9	Re6	D6	380	380	1	8	750	99	96	
250	9	Do6	C6	371	371	1	8	750	99	96	
251	9	Si5b1	B5b1	366	366	1	8	750	95	96	
252	8	Re6	D6	380	380	1	8	94	95	96	
253	9	Do6	C6	371	371	1	8	750	99	96	
254	9	Si5b1	B5b1	366	366	1	8	750	99	96	
255	9	Do6	C6	371	371	1	4	1500	95	96	
255.5	53										
256	9			-1	-1	1	4	1500	95	96	
257	9	Si5b1	B5b1	366	366	1	8	750	99	96	
258	9	Do6	C6	371	371	1	8	750	99	96	
259	9	Re6	D6	380	380	1	4	1500	99	96	
260	9	Do6	C6	371	371	1	4	1500	99	96	
261	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
262	8	Re6	D6	380	380	1	8	94	99	96	
263	9	Do6	C6	371	371	1	8	750	99	96	
264	9	Si5b1	B5b1	366	366	1	8	750	99	96	
265	9	La5	A5	358	358	1	4	1500	95	96	
266	9	La5	A5	358	358	1	4	1500	95	96	
266.5	53										
267	9	Sol5	G5	349	349	1	4	1500	99	96	
268	9	La5	A5	358	358	1	4	1500	99	96	
269	9	La5	A5	358	358	1	2	3000	99	96	
270	8	La5	A5	358	358	1	8	94	99	96	
271	9	Sol5	G5	349	349	3	16	1125	99	96	
272	9	Fa5#4	F5#4	344	344	1	16	375	99	96	
273	9	Sol5	G5	349	349	1	8	750	99	96	
274	9	La5	A5	358	358	1	8	750	99	96	
275	9	Sol5	G5	349	349	1	8	750	99	96	
276	8	Si5b1	B5b1	366	366	1	8	94	99	96	
277	9	La5	A5	358	358	1	8	750	99	96	
278	9	Sol5	G5	349	349	1	8	750	99	96	
279	9	Fa5#4	F5#4	344	344	1	8	750	99	96	
280	9	Sol5	G5	349	349	1	8	750	99	96	
281	9	Do6	C6	371	371	1	8	750	99	96	
282	9	Si5b1	B5b1	366	366	1	8	750	99	96	
283	9	La5	A5	358	358	1	8	750	99	96	
284	9	Si5b1	B5b1	366	366	1	8	750	99	96	
285	9	La5	A5	358	358	1	8	750	99	96	
286	9	Sol5	G5	349	349	1	8	750	95	96	
287	9	Fa5#4	F5#4	344	344	1	8	750	95	96	
288	9	Mi5	E5	336	336	1	8	750	99	96	
289	9	Fa5	F5	340	340	1	8	750	99	96	
290	9	Mi5	E5	336	336	1	8	750	99	96	
291	9	Re5	D5	327	327	1	8	750	95	96	
291.5	53										
292	9	Es	Es			1	8	750	95	96	
293	9	La5	A5	358	358	1	16	375	99	96	
294	9	Sol5	G5	349	349	1	16	375	99	96	
295	9	Fa5	F5	340	340	1	8	750	95	96	
296	9	Sol5	G5	349	349	1	8	750	95	96	
297	9	La5	A5	358	358	1	2	3000	95	96	
298	9	La5	A5	358	358	3	8	2250	95	96	
299	9	Es	Es			1	8	750	95	96	
299.5	53										
300	9			-1	-1	1	8	750	95	96	
301	9	La5	A5	358	358	1	4	1500	99	96	
302	9	Si5b1	B5b1	366	366	1	8	750	99	96	
303	9	Si5b1	B5b1	366	366	1	8	750	99	96	
304	9	La5	A5	358	358	1	8	750	99	96	
305	9	Sol5	G5	349	349	1	8	750	99	96	
306	9	Fa5#4	F5#4	344	344	1	8	750	99	96	
307	9	Sol5	G5	349	349	1	4	1500	95	96	
308	9	La5	A5	358	358	1	8	750	99	96	
309	9	Sol5	G5	349	349	1	8	750	99	96	
310	9	La5	A5	358	358	1	4	1500	99	96	
311	9	Si5b1	B5b1	366	366	1	4	1500	95	96	
311.5	53										
312	9			-1	-1	1	8	750	95	96	
313	9	Do6	C6	371	371	1	4	1500	99	96	
314	9	Re6	D6	380	380	1	8	750	99	96	
315	9	Do6	C6	371	371	1	4	1500	99	96	
316	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
317	9	La5	A5	358	358	1	2	3000	99	96	
318	9	Si5b1	B5b1	366	366	1	8	750	99	96	
319	9	Do6	C6	371	371	1	8	750	99	96	
320	9	Si5b1	B5b1	366	366	1	4	1500	95	96	
320.5	53										
321	9	Do6	C6	371	371	1	8	750	99	96	
322	9	Re6	D6	380	380	1	8	750	99	96	
323	9	Do6	C6	371	371	1	8	750	99	96	
324	9	Si5b1	B5b1	366	366	1	8	750	95	96	
325	8	Re6	D6	380	380	1	8	94	95	96	
326	9	Do6	C6	371	371	1	8	750	99	96	
327	9	Si5b1	B5b1	366	366	1	8	750	99	96	
328	9	Do6	C6	371	371	1	4	1500	95	96	
328.5	53										
329	9			-1	-1	1	4	1500	95	96	
330	9	Si5b1	B5b1	366	366	1	8	750	99	96	
331	9	Do6	C6	371	371	1	8	750	99	96	
332	9	Re6	D6	380	380	1	4	1500	99	96	
333	9	Do6	C6	371	371	1	4	1500	99	96	
334	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
335	8	Re6	D6	380	380	1	8	94	99	96	
336	9	Do6	C6	371	371	1	8	750	99	96	
337	9	Si5b1	B5b1	366	366	1	8	750	99	96	
338	9	La5	A5	358	358	1	4	1500	95	96	
339	9	La5	A5	358	358	1	4	1500	95	96	
339.5	53										
340	9	Sol5	G5	349	349	1	4	1500	99	96	
341	9	La5	A5	358	358	1	4	1500	99	96	
342	9	La5	A5	358	358	1	2	3000	99	96	
343	9	La5	A5	358	358	1	8	750	99	96	
344	9	Sol5	G5	349	349	3	16	1125	99	96	
345	9	Fa5#4	F5#4	344	344	1	16	375	99	96	
346	9	Sol5	G5	349	349	1	8	750	99	96	
347	9	La5	A5	358	358	1	8	750	99	96	
348	9	Sol5	G5	349	349	1	8	750	99	96	
349	8	Si5b1	B5b1	366	366	1	8	94	99	96	
350	9	La5	A5	358	358	1	8	750	99	96	
351	9	Sol5	G5	349	349	1	8	750	99	96	
352	9	Fa5#4	F5#4	344	344	1	8	750	99	96	
352.5	53										
353	9	Sol5	G5	349	349	1	8	750	99	96	
354	9	Do6	C6	371	371	1	8	750	99	96	
355	9	Si5b1	B5b1	366	366	1	8	750	99	96	
356	9	La5	A5	358	358	1	8	750	99	96	
357	9	Si5b1	B5b1	366	366	1	8	750	99	96	
358	9	La5	A5	358	358	1	8	750	99	96	
359	9	Sol5	G5	349	349	1	8	750	95	96	
360	9	Fa5#4	F5#4	344	344	1	8	750	95	96	
361	9	Mi5	E5	336	336	1	8	750	99	96	
362	9	Fa5	F5	340	340	1	8	750	99	96	
363	9	Mi5	E5	336	336	1	8	750	99	96	
364	9	Re5	D5	327	327	1	8	750	95	96	
364.5	53										
365	9	Es	Es			1	8	750	95	96	
366	9	La5	A5	358	358	1	16	375	99	96	
367	9	Sol5	G5	349	349	1	16	375	99	96	
368	9	Fa5	F5	340	340	1	8	750	95	96	
369	9	Sol5	G5	349	349	1	8	750	95	96	
370	9	La5	A5	358	358	1	2	3000	95	96	
371	9	La5	A5	358	358	3	8	2250	95	96	
372	9	Es	Es			1	8	750	95	96	
372.5	53										
373	9	La5	A5	358	358	1	8	750	99	96	
374	9	Sol5	G5	349	349	1	8	750	99	96	
375	9	Fa5	F5	340	340	1	8	750	99	96	
376	9	Mi5	E5	336	336	1	4	1500	99	96	
377	9	Re5	D5	327	327	1	8	750	99	96	
378	9	Mi5	E5	336	336	1	8	750	99	96	
379	9	Re5	D5	327	327	1	8	750	99	96	
380	9	Do5	C5	318	318	1	8	750	95	96	
381	9	Do5	C5	318	318	1	8	750	99	96	
382	9	Re5	D5	327	327	1	8	750	99	96	
383	9	Re5	D5	327	327	1	8	750	99	96	
384	9	Do5	C5	318	318	1	8	750	99	96	
385	8	Re5	D5	327	327	1	8	94	99	96	
386	9	Do5	C5	318	318	1	8	750	99	96	
387	9	Si4b1	B4b1	313	313	1	8	750	95	96	
387.5	53										
388	9			-1	-1	1	4	1500	95	96	
389	9	Do5	C5	318	318	1	8	750	99	96	
390	9	Re5	D5	327	327	1	8	750	99	96	
391	9	Re5	D5	327	327	1	8	750	99	96	
392	9	Do5	C5	318	318	1	8	750	99	96	
393	8	Re5	D5	327	327	1	8	94	99	96	
394	9	Do5	C5	318	318	1	8	750	99	96	
395	9	Si4b1	B4b1	313	313	1	8	750	99	96	
396	9	La4	A4	305	305	1	2	3000	99	96	
396.5	53										
397	9	Si4b1	B4b1	313	313	1	8	750	99	96	
398	9	Do5	C5	318	318	1	8	750	99	96	
399	9	Si4b1	B4b1	313	313	1	4	1500	95	96	
400	9	Do5	C5	318	318	1	8	750	99	96	
401	9	Re5	D5	327	327	1	8	750	99	96	
402	9	Do5	C5	318	318	1	8	750	99	96	
403	9	Si4b1	B4b1	313	313	1	8	750	95	96	
404	8	Re5	D5	327	327	1	8	94	95	96	
405	9	Do5	C5	318	318	1	8	750	99	96	
406	9	Si4b1	B4b1	313	313	1	8	750	99	96	
407	9	Do5	C5	318	318	1	4	1500	95	96	
407.5	53										
408	9			-1	-1	1	4	1500	95	96	
409	9	Si4b1	B4b1	313	313	1	8	750	99	96	
410	9	Do5	C5	318	318	1	8	750	99	96	
411	9	Re5	D5	327	327	1	4	1500	99	96	
412	9	Do5	C5	318	318	1	4	1500	99	96	
413	9	Si4b1	B4b1	313	313	1	4	1500	99	96	
414	8	Re5	D5	327	327	1	8	94	99	96	
415	9	Do5	C5	318	318	1	8	750	99	96	
416	9	Si4b1	B4b1	313	313	1	8	750	99	96	
417	9	La4	A4	305	305	1	4	1500	99	96	
418	9	La4	A4	305	305	1	4	1500	95	96	
418.5	53										
419	9	Sol4	G4	296	296	1	4	1500	99	96	
420	9	La4	A4	305	305	1	4	1500	99	96	
421	9	La4	A4	305	305	1	2	3000	95	96	
421.5	54										saba@la5
422	9	Re6b4	D6b4	376	376	3	16	1125	95	96	
423	9	Do6	C6	371	371	1	16	375	95	96	
424	9	Si5b1	B5b1	366	366	1	8	750	95	96	
425	9	Re6b4	D6b4	376	376	1	8	750	95	96	
426	9	Do6	C6	371	371	1	2	3000	95	96	
426.5	53										
427	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
428	9	Do6	C6	371	371	1	4	1500	99	96	
429	9	Do6	C6	371	371	1	4	1500	95	96	
430	9	Do6	C6	371	371	1	4	1500	95	96	
430.5	53										
431	9	Sol5	G5	349	349	1	2	3000	95	96	
432	9	Do6	C6	371	371	1	2	3000	95	96	
432.5	53										
433	9	Re6b4	D6b4	376	376	3	16	1125	99	96	
434	9	Do6	C6	371	371	1	16	375	99	96	
435	9	Si5b1	B5b1	366	366	1	8	750	99	96	
436	9	Do6	C6	371	371	1	8	750	99	96	
437	9	Si5b1	B5b1	366	366	1	4	1500	99	96	
438	9	Re6b4	D6b4	376	376	1	4	1500	95	96	
439	9	Re6b4	D6b4	376	376	3	16	1125	99	96	
440	9	Do6	C6	371	371	1	16	375	99	96	
441	9	Si5b1	B5b1	366	366	1	8	750	99	96	
442	9	Do6	C6	371	371	1	8	750	99	96	
443	9	Si5b1	B5b1	366	366	1	8	750	99	96	
444	9	Re6b4	D6b4	376	376	1	8	750	99	96	
445	9	Do6	C6	371	371	1	4	1500	95	96	
445.5	53										
446	9			-1	-1	1	4	1500	95	96	
447	9	Do6	C6	371	371	1	8	750	99	96	
448	9	Do6	C6	371	371	1	8	750	99	96	
449	9	Do6	C6	371	371	1	4	1500	99	96	
450	9	Re6b4	D6b4	376	376	1	4	1500	95	96	
450.5	53										
451	9			-1	-1	1	8	750	95	96	
452	9	Do6	C6	371	371	1	4	1500	99	96	
453	9	Re6b4	D6b4	376	376	1	8	750	99	96	
454	9	Do6	C6	371	371	1	4	1500	99	96	
455	9	Re6b4	D6b4	376	376	1	4	1500	99	96	
455.5	53										
456	9	Do6	C6	371	371	1	4	1500	99	96	
457	8	Re6b4	D6b4	376	376	1	8	94	99	96	
458	9	Si5b1	B5b1	366	366	1	8	750	99	96	
459	9	La5	A5	358	358	1	8	750	99	96	
460	9	Si5b1	B5b1	366	366	1	8	750	99	96	
461	9	Do6	C6	371	371	1	8	750	99	96	
462	9	Si5b1	B5b1	366	366	1	4	1500	95	96	
462.5	53										
463	9			-1	-1	1	4	1500	95	96	
464	9	Do6	C6	371	371	1	8	750	99	96	
465	9	Re6b4	D6b4	376	376	1	8	750	99	96	
466	9	Do6	C6	371	371	1	4	1500	95	96	
467	9	Re6b4	D6b4	376	376	1	8	750	99	96	
468	9	Mi6	E6	389	389	1	8	750	95	96	
469	9	Re6b4	D6b4	376	376	1	4	1500	99	96	
470	9	Do6	C6	371	371	1	4	1500	99	96	
471	9	Do6	C6	371	371	1	4	1500	99	96	
472	8	Re6b4	D6b4	376	376	1	8	94	99	96	
473	9	Do6	C6	371	371	1	8	750	99	96	
474	9	Si5b1	B5b1	366	366	1	8	750	99	96	
474.5	53										
475	9	Si5b1	B5b1	366	366	1	8	750	99	96	
476	9	La5	A5	358	358	1	8	750	99	96	
477	9	La5	A5	358	358	1	8	750	99	96	
478	9	Sol5	G5	349	349	1	8	750	99	96	
479	9	Re6b4	D6b4	376	376	3	16	1125	99	96	
480	9	Do6	C6	371	371	1	16	375	99	96	
481	9	Re6b4	D6b4	376	376	1	8	750	99	96	
482	9	Mi6	E6	389	389	1	8	750	95	96	
483	9	Re6b4	D6b4	376	376	3	16	1125	95	96	
484	9	Do6	C6	371	371	1	16	375	95	96	
485	9	Si5b1	B5b1	366	366	1	8	750	95	96	
486	9	Do6	C6	371	371	1	8	750	95	96	
487	9	Si5b1	B5b1	366	366	1	8	750	95	96	
488	9	Do6	C6	371	371	1	8	750	95	96	
489	9	Re6b4	D6b4	376	376	1	8	750	95	96	
490	9	Re6b4	D6b4	376	376	1	16	375	95	96	
491	9	Do6	C6	371	371	1	16	375	95	96	
491.5	53										
491.6	55										
492	9	Do6	C6	371	371	1	2	3000	95	96	
493	9	Re6	D6	380	380	1	4	1500	95	96	
494	9	Mi6	E6	389	389	1	4	1500	95	96	
495	9	Re6	D6	380	380	1	4	1500	99	96	
496	9	Mi6	E6	389	389	1	4	1500	99	96	
497	9	Mi6	E6	389	389	1	4	1500	95	96	
498	9	Mi6	E6	389	389	1	4	1500	95	96	
498.5	53										
499	9	Re6	D6	380	380	1	4	1500	95	96	
500	9	Do6	C6	371	371	1	4	1500	95	96	
