Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
253	9	Do5	C5	318	318	1	8	238	99	96	
254	9	Si4b1	B4b1	312	312	1	8	238	99	96	
255	9	Si4b1	B4b1	312	312	1	8	238	99	96	
256	9	La4	A4	304	304	1	8	238	95	96	
257	9	Sol4	G4	296	296	1	8	238	95	96	
258	9	La4	A4	304	304	3	8	714	99	96	
258.5	53										
259	9	Sol4	G4	296	296	1	8	238	99	96	
260	9	Do5	C5	318	318	1	8	238	99	96	
261	9	Si4b1	B4b1	312	312	1	16	119	99	96	
262	9	La4	A4	304	304	1	16	119	99	96	
263	9	La4	A4	304	304	1	4	476	99	96	
264	9	La4	A4	304	304	1	8	238	95	96	
264.5	53										
265	9	Si4b1	B4b1	312	312	1	8	238	99	96	
266	9	Do5	C5	318	318	1	4	476	95	96	
267	9	Mi5b4	E5b4	331	331	1	8	238	95	96	
268	9	Re5	D5	327	327	1	8	238	99	96	
269	9	Do5	C5	318	318	1	8	238	95	96	
270	9	Re5	D5	327	327	1	8	238	99	96	
271	9	Mi5b4	E5b4	331	331	1	8	238	99	96	
272	9	Fa5#4	F5#4	344	344	1	8	238	95	96	
272.5	53										
273	9	Mi5b4	E5b4	331	331	1	8	238	99	96	
274	9	Fa5#4	F5#4	344	344	1	4	476	99	96	
275	9	Sol5	G5	349	349	1	8	238	95	96	
276	9	Fa5#4	F5#4	344	344	1	8	238	99	96	
277	9	Mi5b4	E5b4	331	331	1	8	238	95	96	
278	9	Re5	D5	327	327	1	4	476	99	96	
279	9	Do5	C5	318	318	1	8	238	95	96	
279.5	53										
280	9	Re5	D5	327	327	3	16	357	99	96	
281	9	Mi5b4	E5b4	331	331	1	16	119	99	96	
282	9	Fa5	F5	340	340	1	8	238	99	96	
283	9	Sol5	G5	349	349	1	8	238	95	96	
284	9	La5	A5	357	357	1	8	238	99	96	
285	9	Si5b5	B5b5	361	361	1	8	238	95	96	
286	9	Sol5	G5	349	349	1	8	238	99	96	
287	9	Fa5	F5	340	340	1	8	238	99	96	
288	9	Sol5	G5	349	349	1	8	238	95	96	
289	9	La5	A5	357	357	3	8	714	99	96	
290	9	Sol5	G5	349	349	1	8	238	95	96	
291	9	La5	A5	357	357	1	16	119	99	96	
292	9	Do6	C6	371	371	1	16	119	99	96	
293	9	Si5b1	B5b1	365	365	1	16	119	99	96	
294	9	La5	A5	357	357	1	16	119	95	96	
295	9	La5	A5	357	357	1	4	476	99	96	
296	9	La5	A5	357	357	1	8	238	95	96	
296.5	53										
297	9	Si5b4	B5b4	362	362	1	16	119	99	96	
298	9	La5	A5	357	357	1	16	119	99	96	
299	9	Sol5	G5	349	349	1	8	238	95	96	
300	9	Fa5#4	F5#4	344	344	1	4	476	95	96	
301	9	Sol5	G5	349	349	1	16	119	99	96	
302	9	Fa5#4	F5#4	344	344	1	16	119	99	96	
303	9	Mi5b4	E5b4	331	331	1	8	238	95	96	
304	9	Re5	D5	327	327	1	4	476	99	96	
305	9	Mi5b4	E5b4	331	331	1	8	238	95	96	
305.5	53										
306	9	Sol5	G5	349	349	1	16	119	99	96	
307	9	Fa5#4	F5#4	344	344	1	16	119	99	96	
308	9	Mi5b4	E5b4	331	331	1	8	238	95	96	
309	9	Re5	D5	327	327	1	8	238	99	96	
310	9	Do5	C5	318	318	1	8	238	95	96	
311	9	Si4b1	B4b1	312	312	1	16	119	99	96	
312	9	La4	A4	304	304	1	16	119	99	96	
313	9	Sol4	G4	296	296	1	8	238	95	96	
314	9	Re5	D5	327	327	1	4	476	99	96	
315	9	Re5	D5	327	327	1	8	238	95	96	
315.5	53										
316	9	La4	A4	304	304	3	16	357	99	96	
317	9	Si4b1	B4b1	312	312	1	16	119	99	96	
318	9	Do5	C5	318	318	1	8	238	99	96	
319	9	Re5	D5	327	327	1	8	238	95	96	
320	9	Mi5b4	E5b4	331	331	1	8	238	99	96	
321	9	Fa5#4	F5#4	344	344	1	8	238	95	96	
322	9	Sol5	G5	349	349	1	16	119	99	96	
323	9	Fa5#4	F5#4	344	344	1	16	119	99	96	
324	9	Mi5b4	E5b4	331	331	1	16	119	99	96	
325	9	Re5	D5	327	327	1	16	119	99	96	
326	9	Do5	C5	318	318	1	8	238	95	96	
326.5	53										
327	9	Do5	C5	318	318	3	16	357	99	96	
328	9	Si4b1	B4b1	312	312	1	16	119	95	96	
329	9	Fa5#4	F5#4	344	344	1	16	119	99	96	
330	9	Mi5b4	E5b4	331	331	1	16	119	99	96	
331	9	Re5	D5	327	327	1	16	119	99	96	
332	9	Do5	C5	318	318	1	16	119	95	96	
333	9	Do5	C5	318	318	1	16	119	99	96	
334	9	Si4b1	B4b1	312	312	1	16	119	99	96	
335	9	Si4b1	B4b1	312	312	1	16	119	99	96	
336	9	La4	A4	304	304	1	16	119	95	96	
337	9	La4	A4	304	304	1	4	476	99	96	
338	9	La4	A4	304	304	1	8	238	95	96	
338.5	53										
