Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
43	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	3.625
44	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	3.6875
45	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	3.75
46	9	Do5	C5	318	318	1	4	769	95	96	.	4
47	53			0	0	0	0	0	0	0		4
48	9			-1	-1	1	4	769	100	0		4.25
49	9	Mi5	E5	336	336	1	8	385	95	96	ARANAÐME	4.375
50	9	Fa5	F5	340	340	1	8	385	95	96	.	4.5
51	9	Sol5	G5	349	349	1	8	385	95	96	.	4.625
52	9	Fa5	F5	340	340	1	16	192	95	96	.	4.6875
53	9	Mi5	E5	336	336	1	16	192	95	96	.	4.75
54	9	Fa5	F5	340	340	1	16	192	95	96	.	4.8125
55	9	Mi5	E5	336	336	1	16	192	95	96	.	4.875
56	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	4.9375
57	9	Do5	C5	318	318	1	16	192	95	96	.	5
58	9	Do5	C5	318	318	1	8	385	95	96	.	5.125
59	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	5.1875
60	9	Mi5	E5	336	336	1	16	192	95	96	.	5.25
61	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	5.3125
62	9	Do5	C5	318	318	1	16	192	95	96	.	5.375
63	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	5.4375
64	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	5.5
65	12	Do5	C5	318	318	1	8	385	95	96	.	5.625
66	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	5.6875
67	9	La4	A4	305	305	1	16	192	95	96	.	5.75
68	9	La4	A4	305	305	1	4	769	95	96	.	6
69	53			0	0	0	0	0	0	0		6
70	9	Mi5	E5	336	336	1	16	192	95	96	.	6.0625
71	9	Fa5	F5	340	340	1	16	192	95	96	.	6.125
72	9	Fa5	F5	340	340	1	16	192	95	96	.	6.1875
73	9	Mi5	E5	336	336	1	16	192	95	96	.	6.25
74	9	Mi5	E5	336	336	1	16	192	95	96	.	6.3125
75	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	6.375
76	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	6.4375
77	9	Do5	C5	318	318	1	16	192	95	96	.	6.5
78	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	6.5625
79	9	Do5	C5	318	318	1	8	385	95	96	.	6.6875
80	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	6.75
81	12	Do5	C5	318	318	1	8	385	95	96	.	6.875
82	9	Si4b2	B4b1	312	313	1	24	128	95	96	.	6.916667
83	9	La4	A4	305	305	1	24	128	95	96	.	6.958333
84	9	Si4b2	B4b1	312	313	1	24	128	95	96	.	7
85	9	La4	A4	305	305	3	8	1154	95	96	.	7.375
86	53			0	0	0	0	0	0	0		7.375
87	9	La4	A4	305	305	1	16	192	95	96	.	7.4375
88	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	7.5
89	9	Do5	C5	318	318	1	16	192	95	96	.	7.5625
90	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	7.625
91	9	La4	A4	305	305	1	16	192	95	96	.	7.6875
92	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	7.75
93	9	La4	A4	305	305	1	4	769	95	96	.	8
94	53			0	0	0	0	0	0	0		8
95	9	La4	A4	305	305	1	8	385	95	96	Men	8.125
96	9	La4	A4	305	305	1	16	192	99	96	di	8.1875
97	9	Sol4	G4	296	296	1	16	192	95	96		8.25
98	9	La4	A4	305	305	1	8	385	95	96	li	8.375
99	9	Si4b2	B4b1	312	313	1	8	385	95	96	min 	8.5
100	9	Do5	C5	318	318	1	4	769	95	96	ye	8.75
101	9	Re5b3	D5b4	324	323	1	8	385	99	96	þi	8.875
102	9	Do5	C5	318	318	1	16	192	99	96		8.9375
103	9	Si4b2	B4b1	312	313	1	16	192	95	96		9
104	9	Do5	C5	318	318	1	4	769	95	96	li 	9.25
105	9	Re5b3	D5b4	324	323	1	8	385	95	96	a	9.375
106	9	Re5b3	D5b4	324	323	1	16	192	99	96	man 	9.4375
107	9	Do5	C5	318	318	1	16	192	95	96		9.5
108	12	Do5	C5	318	318	1	8	385	99	96	a	9.625
109	9	Si4b2	B4b1	312	313	1	16	192	99	96		9.6875
110	9	La4	A4	305	305	1	16	192	95	96		9.75
111	9	La4	A4	305	305	1	4	769	95	96	man  	10
112	53			0	0	0	0	0	0	0		10
113	9	La4	A4	305	305	1	8	385	95	96	Ben 	10.125
114	9	La4	A4	305	305	1	16	192	99	96	kay	10.1875
115	9	Sol4	G4	296	296	1	16	192	95	96		10.25
116	9	La4	A4	305	305	1	8	385	95	96	bet	10.375
117	9	Si4b2	B4b1	312	313	1	8	385	95	96	tim 	10.5
118	9	Do5	C5	318	318	1	4	769	95	96	e	10.75
119	9	Re5b3	D5b4	324	323	1	8	385	99	96	þi	10.875
120	9	Do5	C5	318	318	1	16	192	99	96		10.9375
121	9	Si4b2	B4b1	312	313	1	16	192	95	96		11
122	9	Do5	C5	318	318	1	4	769	95	96	mi  	11.25
123	53			0	0	0	0	0	0	0		11.25
124	9			-1	-1	1	8	385	100	0		11.375
125	9	Do5	C5	318	318	1	16	192	95	96	SAZ	11.4375
126	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	11.5
127	9	Do5	C5	318	318	3	32	288	95	96	.	11.59375
128	9	Si4b2	B4b1	312	313	1	32	96	95	96	.	11.625
129	9	La4	A4	305	305	1	16	192	95	96	.	11.6875
130	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	11.75
131	9	Do5	C5	318	318	1	4	769	95	96	.	12
132	53			0	0	0	0	0	0	0		12
133	9			-1	-1	1	4	769	100	0		12.25
134	9	Mi5	E5	336	336	1	8	385	95	96	Al 	12.375
135	9	Fa5	F5	340	340	1	8	385	95	96	bu 	12.5
136	9	Sol5	G5	349	349	1	8	385	99	96	men	12.625
137	9	Fa5	F5	340	340	1	16	192	99	96		12.6875
138	9	Mi5	E5	336	336	1	16	192	95	96		12.75
139	9	Fa5	F5	340	340	1	16	192	99	96	dil 	12.8125
140	9	Mi5	E5	336	336	1	16	192	99	96		12.875
141	9	Re5b3	D5b4	324	323	1	16	192	99	96		12.9375
142	9	Do5	C5	318	318	1	16	192	95	96		13
143	9	Do5	C5	318	318	1	8	385	95	96	sen	13.125
144	9	Re5b3	D5b4	324	323	1	16	192	99	96	de 	13.1875
145	9	Mi5	E5	336	336	1	16	192	95	96		13.25
146	9	Re5b3	D5b4	324	323	1	16	192	99	96	sen	13.3125
147	9	Do5	C5	318	318	1	16	192	95	96		13.375
148	9	Re5b3	D5b4	324	323	1	16	192	99	96	de 	13.4375
149	9	Si4b2	B4b1	312	313	1	16	192	95	96		13.5
150	12	Do5	C5	318	318	1	8	385	99	96	dur	13.625
151	9	Si4b2	B4b1	312	313	1	16	192	99	96		13.6875
152	9	La4	A4	305	305	1	16	192	95	96		13.75
153	9	La4	A4	305	305	1	4	769	95	96	sun  	14
154	53			0	0	0	0	0	0	0		14
155	9	Mi5	E5	336	336	1	16	192	99	96	Sil 	14.0625
156	9	Fa5	F5	340	340	1	16	192	95	96		14.125
157	8	Sol5	G5	349	349	0	0	0	95	96		14.125
158	9	Fa5	F5	340	340	1	16	192	99	96	gö	14.1875
159	9	Mi5	E5	336	336	1	16	192	95	96		14.25
160	9	Mi5	E5	336	336	1	16	192	99	96	zü	14.3125
161	9	Re5b3	D5b4	324	323	1	16	192	95	96		14.375
162	9	Re5b3	D5b4	324	323	1	16	192	99	96	nün 	14.4375
163	9	Do5	C5	318	318	1	16	192	95	96		14.5
164	9	Re5b3	D5b4	324	323	1	16	192	99	96	ya	14.5625
165	9	Do5	C5	318	318	1	8	385	99	96		14.6875
166	9	Si4b2	B4b1	312	313	1	16	192	95	96		14.75
167	12	Do5	C5	318	318	1	8	385	99	96	þý	14.875
168	9	Si4b2	B4b1	312	313	1	24	128	99	96		14.91667
169	9	La4	A4	305	305	1	24	128	99	96		14.95833
170	9	Si4b2	B4b1	312	313	1	24	128	95	96		15
171	9	La4	A4	305	305	3	8	1154	95	96	ný  	15.375
172	53			0	0	0	0	0	0	0		15.375
173	9	La4	A4	305	305	1	16	192	95	96	SAZ	15.4375
174	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	15.5
175	9	Do5	C5	318	318	1	16	192	95	96	.	15.5625
176	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	15.625
177	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	15.6875
178	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	15.75
179	9	Do5	C5	318	318	1	4	769	95	96	.	16
180	53			0	0	0	0	0	0	0		16
181	9			-1	-1	1	4	769	100	0		16.25
182	9	Mi5	E5	336	336	1	8	385	95	96	Al 	16.375
183	9	Fa5	F5	340	340	1	8	385	95	96	bu 	16.5
184	9	Sol5	G5	349	349	1	8	385	99	96	men	16.625
185	9	Fa5	F5	340	340	1	16	192	99	96		16.6875
186	9	Mi5	E5	336	336	1	16	192	95	96		16.75
187	9	Fa5	F5	340	340	1	16	192	99	96	dil 	16.8125
188	9	Mi5	E5	336	336	1	16	192	99	96		16.875
189	9	Re5b3	D5b4	324	323	1	16	192	99	96		16.9375
190	9	Do5	C5	318	318	1	16	192	95	96		17
191	9	Do5	C5	318	318	1	8	385	95	96	sen	17.125
192	9	Re5b3	D5b4	324	323	1	16	192	99	96	de 	17.1875
193	9	Mi5	E5	336	336	1	16	192	95	96		17.25
194	9	Re5b3	D5b4	324	323	1	16	192	99	96	sen	17.3125
195	9	Do5	C5	318	318	1	16	192	95	96		17.375
196	9	Re5b3	D5b4	324	323	1	16	192	99	96	de 	17.4375
197	9	Si4b2	B4b1	312	313	1	16	192	95	96		17.5
198	12	Do5	C5	318	318	1	8	385	99	96	dur	17.625
199	9	Si4b2	B4b1	312	313	1	16	192	99	96		17.6875
200	9	La4	A4	305	305	1	16	192	95	96		17.75
201	9	La4	A4	305	305	1	4	769	95	96	sun  	18
202	53			0	0	0	0	0	0	0		18
203	9	Mi5	E5	336	336	1	16	192	99	96	Sil 	18.0625
204	9	Fa5	F5	340	340	1	16	192	95	96		18.125
205	8	Sol5	G5	349	349	0	0	0	95	96		18.125
206	9	Fa5	F5	340	340	1	16	192	99	96	gö	18.1875
207	9	Mi5	E5	336	336	1	16	192	95	96		18.25
208	9	Mi5	E5	336	336	1	16	192	99	96	zü	18.3125
209	9	Re5b3	D5b4	324	323	1	16	192	95	96		18.375
210	9	Re5b3	D5b4	324	323	1	16	192	99	96	nün 	18.4375
211	9	Do5	C5	318	318	1	16	192	95	96		18.5
212	9	Re5b3	D5b4	324	323	1	16	192	99	96	ya	18.5625
213	9	Do5	C5	318	318	1	8	385	99	96		18.6875
214	9	Si4b2	B4b1	312	313	1	16	192	95	96		18.75
215	12	Do5	C5	318	318	1	8	385	99	96	þý	18.875
216	9	Si4b2	B4b1	312	313	1	24	128	99	96		18.91667
217	9	La4	A4	305	305	1	24	128	99	96		18.95833
218	9	Si4b2	B4b1	312	313	1	24	128	95	96		19
219	9	La4	A4	305	305	3	8	1154	95	96	ný  	19.375
220	53			0	0	0	0	0	0	0		19.375
221	9	La4	A4	305	305	1	16	192	95	96	SAZ	19.4375
222	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	19.5
223	9	Do5	C5	318	318	1	16	192	95	96	.	19.5625
224	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	19.625
225	9	La4	A4	305	305	1	16	192	95	96	.	19.6875
226	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	19.75
227	9	La4	A4	305	305	1	4	769	95	96	.	20
228	53			0	0	0	0	0	0	0		20
229	9			-1	-1	1	4	769	100	0		20.25
230	9	La4	A4	305	305	1	8	385	95	96	A	20.375
231	9	Si4b2	B4b1	312	313	1	8	385	95	96	man 	20.5
232	9	Do5	C5	318	318	1	16	192	99	96	dok	20.5625
233	9	Re5b3	D5b4	324	323	1	16	192	99	96		20.625
234	9	Do5	C5	318	318	1	16	192	99	96		20.6875
235	9	Si4b2	B4b1	312	313	1	16	192	95	96		20.75
236	9	Do5	C5	318	318	1	4	769	95	96	tor 	21
237	53			0	0	0	0	0	0	0		21
238	9	Do5	C5	318	318	1	8	385	95	96	ca	21.125
239	9	Re5b3	D5b4	324	323	1	16	192	99	96	ným 	21.1875
240	9	Mi5	E5	336	336	1	16	192	95	96		21.25
241	9	Re5b3	D5b4	324	323	1	16	192	99	96	ku	21.3125
242	9	Do5	C5	318	318	1	16	192	95	96		21.375
243	9	Re5b3	D5b4	324	323	1	16	192	99	96	zum 	21.4375
244	9	Si4b2	B4b1	312	313	1	16	192	95	96		21.5
245	12	Do5	C5	318	318	1	8	385	99	96	dok	21.625
246	9	Si4b2	B4b1	312	313	1	24	128	99	96		21.66667
247	9	La4	A4	305	305	1	24	128	99	96		21.70833
248	9	Si4b2	B4b1	312	313	1	24	128	99	96		21.75
249	9	La4	A4	305	305	1	4	769	95	96	tor 	22
250	53			0	0	0	0	0	0	0		22
251	9	La4	A4	305	305	3	16	577	99	96	der	22.1875
252	9	Sol4	G4	296	296	1	16	192	95	96		22.25
253	9	La4	A4	305	305	1	8	385	95	96	di	22.375
254	9	Si4b2	B4b1	312	313	1	8	385	95	96	me 	22.5
255	9	Do5	C5	318	318	1	4	769	95	96	bir 	22.75
256	9	Re5b3	D5b4	324	323	1	8	385	99	96	ça	22.875
257	9	Do5	C5	318	318	1	16	192	99	96		22.9375
258	9	Si4b2	B4b1	312	313	1	16	192	95	96		23
259	9	Do5	C5	318	318	1	4	769	95	96	re  	23.25
260	53			0	0	0	0	0	0	0		23.25
261	9			-1	-1	1	8	385	100	0		23.375
262	9	Do5	C5	318	318	1	16	192	95	96	SAZ	23.4375
263	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	23.5
264	9	Do5	C5	318	318	3	32	288	95	96	.	23.59375
265	9	Si4b2	B4b1	312	313	1	32	96	95	96	.	23.625
266	9	La4	A4	305	305	1	16	192	95	96	.	23.6875
267	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	23.75
268	9	Do5	C5	318	318	1	4	769	95	96	.	24
269	53			0	0	0	0	0	0	0		24
270	9			-1	-1	1	4	769	100	0		24.25
271	9	Mi5	E5	336	336	1	8	385	95	96	Ça	24.375
272	9	Fa5	F5	340	340	1	8	385	95	96	re	24.5
273	9	Sol5	G5	349	349	1	8	385	99	96	siz 	24.625
274	9	Fa5	F5	340	340	1	16	192	99	96		24.6875
275	9	Mi5	E5	336	336	1	16	192	95	96		24.75
276	9	Fa5	F5	340	340	1	16	192	99	96	dert	24.8125
277	9	Mi5	E5	336	336	1	16	192	99	96		24.875
278	9	Re5b3	D5b4	324	323	1	16	192	99	96		24.9375
279	9	Do5	C5	318	318	1	16	192	95	96		25
280	9	Do5	C5	318	318	1	8	385	95	96	le	25.125
281	9	Re5b3	D5b4	324	323	1	16	192	99	96	re 	25.1875
282	9	Mi5	E5	336	336	1	16	192	99	96		25.25
283	9	Re5b3	D5b4	324	323	1	16	192	99	96		25.3125
284	9	Do5	C5	318	318	1	16	192	95	96		25.375
285	9	Re5b3	D5b4	324	323	1	16	192	99	96		25.4375
286	9	Si4b2	B4b1	312	313	1	16	192	95	96		25.5
287	12	Do5	C5	318	318	1	8	385	99	96	düþ	25.625
288	9	Si4b2	B4b1	312	313	1	16	192	99	96		25.6875
289	9	La4	A4	305	305	1	16	192	95	96		25.75
290	9	La4	A4	305	305	1	4	769	95	96	tüm 	26
291	53			0	0	0	0	0	0	0		26
292	9	Mi5	E5	336	336	1	16	192	99	96	dok	26.0625
293	9	Fa5	F5	340	340	1	16	192	95	96		26.125
294	8	Sol5	G5	349	349	0	0	0	95	96		26.125
295	9	Fa5	F5	340	340	1	16	192	99	96	tor 	26.1875
296	9	Mi5	E5	336	336	1	16	192	95	96		26.25
297	9	Mi5	E5	336	336	1	16	192	99	96	ba	26.3125
298	9	Re5b3	D5b4	324	323	1	16	192	95	96		26.375
299	9	Re5b3	D5b4	324	323	1	16	192	99	96	na 	26.4375
300	9	Do5	C5	318	318	1	16	192	95	96		26.5
301	9	Re5b3	D5b4	324	323	1	16	192	99	96	bir 	26.5625
302	9	Do5	C5	318	318	1	8	385	99	96		26.6875
303	9	Si4b2	B4b1	312	313	1	16	192	95	96		26.75
304	12	Do5	C5	318	318	1	8	385	99	96	ça	26.875
305	9	Si4b2	B4b1	312	313	1	24	128	99	96		26.91667
306	9	La4	A4	305	305	1	24	128	99	96		26.95833
307	9	Si4b2	B4b1	312	313	1	24	128	95	96		27
308	9	La4	A4	305	305	3	8	1154	95	96	re  	27.375
309	53			0	0	0	0	0	0	0		27.375
310	9	La4	A4	305	305	1	16	192	95	96	SAZ	27.4375
311	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	27.5
312	9	Do5	C5	318	318	1	16	192	95	96	.	27.5625
313	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	27.625
314	9	La4	A4	305	305	1	16	192	95	96	.	27.6875
315	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	27.75
316	9	La4	A4	305	305	1	4	769	95	96	.	28
317	53			0	0	0	0	0	0	0		28
318	9			-1	-1	1	4	769	100	0		28.25
319	9	Mi5	E5	336	336	1	8	385	95	96	Ça	28.375
320	9	Fa5	F5	340	340	1	8	385	95	96	re	28.5
321	9	Sol5	G5	349	349	1	8	385	99	96	siz 	28.625
322	9	Fa5	F5	340	340	1	16	192	99	96		28.6875
323	9	Mi5	E5	336	336	1	16	192	95	96		28.75
324	9	Fa5	F5	340	340	1	16	192	99	96	dert	28.8125
325	9	Mi5	E5	336	336	1	16	192	99	96		28.875
326	9	Re5b3	D5b4	324	323	1	16	192	99	96		28.9375
327	9	Do5	C5	318	318	1	16	192	95	96		29
328	9	Do5	C5	318	318	1	8	385	95	96	le	29.125
329	9	Re5b3	D5b4	324	323	1	16	192	99	96	re 	29.1875
330	9	Mi5	E5	336	336	1	16	192	99	96		29.25
331	9	Re5b3	D5b4	324	323	1	16	192	99	96		29.3125
332	9	Do5	C5	318	318	1	16	192	95	96		29.375
333	9	Re5b3	D5b4	324	323	1	16	192	99	96		29.4375
334	9	Si4b2	B4b1	312	313	1	16	192	95	96		29.5
335	12	Do5	C5	318	318	1	8	385	99	96	düþ	29.625
336	9	Si4b2	B4b1	312	313	1	16	192	99	96		29.6875
337	9	La4	A4	305	305	1	16	192	95	96		29.75
338	9	La4	A4	305	305	1	4	769	95	96	tüm 	30
339	53			0	0	0	0	0	0	0		30
340	9	Mi5	E5	336	336	1	16	192	99	96	dok	30.0625
341	9	Fa5	F5	340	340	1	16	192	95	96		30.125
342	8	Sol5	G5	349	349	0	0	0	95	96		30.125
343	9	Fa5	F5	340	340	1	16	192	99	96	tor 	30.1875
344	9	Mi5	E5	336	336	1	16	192	95	96		30.25
345	9	Mi5	E5	336	336	1	16	192	99	96	ba	30.3125
346	9	Re5b3	D5b4	324	323	1	16	192	95	96		30.375
347	9	Re5b3	D5b4	324	323	1	16	192	99	96	na 	30.4375
348	9	Do5	C5	318	318	1	16	192	95	96		30.5
349	9	Re5b3	D5b4	324	323	1	16	192	99	96	bir 	30.5625
350	9	Do5	C5	318	318	1	8	385	99	96		30.6875
351	9	Si4b2	B4b1	312	313	1	16	192	95	96		30.75
352	12	Do5	C5	318	318	1	8	385	99	96	ça	30.875
353	9	Si4b2	B4b1	312	313	1	24	128	99	96		30.91667
354	9	La4	A4	305	305	1	24	128	99	96		30.95833
355	9	Si4b2	B4b1	312	313	1	24	128	95	96		31
356	9	La4	A4	305	305	3	8	1154	95	96	re  	31.375
357	53			0	0	0	0	0	0	0		31.375
358	9	La4	A4	305	305	1	16	192	95	96	SAZ	31.4375
359	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	31.5
360	9	Do5	C5	318	318	1	16	192	95	96	.	31.5625
361	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	31.625
362	9	La4	A4	305	305	1	16	192	95	96	.	31.6875
363	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	31.75
364	9	La4	A4	305	305	1	4	769	95	96	.	32
365	53			0	0	0	0	0	0	0		32
366	9			-1	-1	1	4	769	100	0		32.25
367	9	Mi5	E5	336	336	1	8	385	95	96	ARANAÐME	32.375
368	9	Fa5	F5	340	340	1	8	385	95	96	.	32.5
369	9	Sol5	G5	349	349	1	8	385	95	96	.	32.625
370	9	Fa5	F5	340	340	1	16	192	95	96	.	32.6875
371	9	Mi5	E5	336	336	1	16	192	95	96	.	32.75
372	9	Fa5	F5	340	340	1	16	192	95	96	.	32.8125
373	9	Mi5	E5	336	336	1	16	192	95	96	.	32.875
374	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	32.9375
375	9	Do5	C5	318	318	1	16	192	95	96	.	33
376	9	Do5	C5	318	318	1	8	385	95	96	.	33.125
377	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	33.1875
378	9	Mi5	E5	336	336	1	16	192	95	96	.	33.25
379	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	33.3125
380	9	Do5	C5	318	318	1	16	192	95	96	.	33.375
381	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	33.4375
382	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	33.5
383	12	Do5	C5	318	318	1	8	385	95	96	.	33.625
384	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	33.6875
385	9	La4	A4	305	305	1	16	192	95	96	.	33.75
386	9	La4	A4	305	305	1	4	769	95	96	.	34
387	53			0	0	0	0	0	0	0		34
388	9	Mi5	E5	336	336	1	16	192	95	96	.	34.0625
389	9	Fa5	F5	340	340	1	16	192	95	96	.	34.125
390	9	Fa5	F5	340	340	1	16	192	95	96	.	34.1875
391	9	Mi5	E5	336	336	1	16	192	95	96	.	34.25
392	9	Mi5	E5	336	336	1	16	192	95	96	.	34.3125
393	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	34.375
394	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	34.4375
395	9	Do5	C5	318	318	1	16	192	95	96	.	34.5
396	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	34.5625
397	9	Do5	C5	318	318	1	8	385	95	96	.	34.6875
398	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	34.75
399	12	Do5	C5	318	318	1	8	385	95	96	.	34.875
400	9	Si4b2	B4b1	312	313	1	24	128	95	96	.	34.91667
401	9	La4	A4	305	305	1	24	128	95	96	.	34.95833
402	9	Si4b2	B4b1	312	313	1	24	128	95	96	.	35
403	9	La4	A4	305	305	3	8	1154	95	96	.	35.375
404	53			0	0	0	0	0	0	0		35.375
405	9	La4	A4	305	305	1	16	192	95	96	.	35.4375
406	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	35.5
407	9	Do5	C5	318	318	1	16	192	95	96	.	35.5625
408	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	35.625
409	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	35.6875
410	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	35.75
411	9	Do5	C5	318	318	1	4	769	95	96	.	36
412	53			0	0	0	0	0	0	0		36
413	9			-1	-1	1	4	769	100	0		36.25
414	9	Mi5	E5	336	336	1	8	385	95	96	ARANAÐME	36.375
415	9	Fa5	F5	340	340	1	8	385	95	96	.	36.5
416	9	Sol5	G5	349	349	1	8	385	95	96	.	36.625
417	9	Fa5	F5	340	340	1	16	192	95	96	.	36.6875
418	9	Mi5	E5	336	336	1	16	192	95	96	.	36.75
419	9	Fa5	F5	340	340	1	16	192	95	96	.	36.8125
420	9	Mi5	E5	336	336	1	16	192	95	96	.	36.875
421	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	36.9375
422	9	Do5	C5	318	318	1	16	192	95	96	.	37
423	9	Do5	C5	318	318	1	8	385	95	96	.	37.125
424	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	37.1875
425	9	Mi5	E5	336	336	1	16	192	95	96	.	37.25
426	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	37.3125
427	9	Do5	C5	318	318	1	16	192	95	96	.	37.375
428	9	Re5b3	D5b4	324	323	1	16	192	95	96	.	37.4375
429	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	37.5
430	12	Do5	C5	318	318	1	8	385	95	96	.	37.625
431	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	37.6875
432	9	La4	A4	305	305	1	16	192	95	96	.	37.75
433	9	La4	A4	305	305	1	4	769	95	96	.	38
434	53			0	0	0	0	0	0	0		38
435	9	Mi5	E5	336	336	1	16	192	95	96	.	38.0625
436	9	Fa5	F5	340	340	1	16	192	95	96	.	38.125
437	9	Fa5	F5	340	340	1	16	192	95	96	.	38.1875
438	9	Mi5	E5	336	336	1	16	192	95	96	.	38.25
