Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
130	9	Re5	D5	327	327	1	16	250	95	96	
131	9	Do5	C5	318	318	1	16	250	95	96	
132	9	Si4	B4	314	314	1	16	250	95	96	
133	9	La4	A4	305	305	1	16	250	95	96	
134	9	Si4	B4	314	314	1	16	250	95	96	
135	9	Do5	C5	318	318	1	16	250	95	96	
136	9	Si4	B4	314	314	1	16	250	95	96	
137	9	La4	A4	305	305	1	16	250	95	96	
138	9	Sol4	G4	296	296	1	4	1000	95	96	
138.5	53										
138.6	54										zavil@sol4
139	9	Do5#4	C5#4	322	322	1	8	500	95	96	
140	9	Re5	D5	327	327	1	16	250	95	96	
141	9	Do5#4	C5#4	322	322	1	16	250	95	96	
142	9	Si4	B4	314	314	1	8	500	95	96	
143	9	Do5#4	C5#4	322	322	1	16	250	95	96	
144	9	Re5	D5	327	327	1	16	250	95	96	
145	9	Mi5	E5	336	336	1	16	250	95	96	
146	9	Fa5	F5	340	340	1	16	250	95	96	
147	9	Mi5	E5	336	336	1	16	250	95	96	
148	9	Re5	D5	327	327	1	16	250	95	96	
149	9	Re5	D5	327	327	1	16	250	95	96	
150	9	Do5#4	C5#4	322	322	1	16	250	95	96	
151	9	Si4b4	B4b4	310	310	1	16	250	95	96	
152	9	La4	A4	305	305	1	16	250	95	96	
153	9	Sol4	G4	296	296	1	4	1000	95	96	
153.5	53										
153.6	55										
154	9	Mi5	E5	336	336	1	16	250	95	96	
155	9	Fa5	F5	340	340	1	16	250	95	96	
156	9	Re5	D5	327	327	1	4	1000	95	96	
157	9	Mi5	E5	336	336	1	16	250	95	96	
158	9	Re5	D5	327	327	1	16	250	95	96	
159	9	Mi5	E5	336	336	1	16	250	95	96	
160	9	Fa5#1	F5#1	341	341	1	16	250	95	96	
161	9	Sol5	G5	349	349	1	4	1000	95	96	
162	9	La5	A5	358	358	1	16	250	95	96	
163	9	Si5	B5	367	367	1	16	250	95	96	
164	9	Sol5	G5	349	349	1	4	1000	95	96	
164.5	53										
165	9	Sol5	G5	349	349	1	8	500	95	96	
166	9	Do6	C6	371	371	1	4	1000	95	96	
167	9	Do6	C6	371	371	1	16	250	95	96	
168	9	Si5	B5	367	367	1	16	250	95	96	
169	9	Si5	B5	367	367	1	16	250	95	96	
170	9	La5	A5	358	358	1	16	250	95	96	
171	9	La5	A5	358	358	1	4	1000	95	96	
172	9	Sol5	G5	349	349	1	16	250	95	96	
173	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
174	9	Mi5	E5	336	336	1	4	1000	95	96	
174.5	53										
175	9	Re5	D5	327	327	1	8	500	95	96	
176	9	Mi5	E5	336	336	1	8	500	95	96	
177	9	Fa5#5	F5#5	345	345	1	8	500	95	96	
178	9	Sol5	G5	349	349	1	8	500	95	96	
179	9	La5	A5	358	358	1	16	250	95	96	
180	9	Si5	B5	367	367	1	16	250	95	96	
181	9	La5	A5	358	358	1	16	250	95	96	
182	9	Sol5	G5	349	349	1	16	250	95	96	
183	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
184	9	Sol5	G5	349	349	1	16	250	95	96	
185	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
186	9	La5	A5	358	358	1	16	250	95	96	
187	9	Sol5	G5	349	349	1	8	500	95	96	
188	9	Es	Es			1	8	500	95	96	
188.5	53										
189	9	Sol5	G5	349	349	1	8	500	95	96	
190	9	Sol5	G5	349	349	3	16	750	95	96	
191	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
192	9	Sol5	G5	349	349	1	16	250	95	96	
193	9	Do6	C6	371	371	1	16	250	95	96	
194	9	Si5	B5	367	367	1	16	250	95	96	
195	9	La5	A5	358	358	1	16	250	95	96	
196	9	La5	A5	358	358	1	4	1000	95	96	
197	9	Sol5	G5	349	349	1	16	250	95	96	
198	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
199	9	Mi5	E5	336	336	1	4	1000	95	96	
199.5	53										
200	9	Mi5	E5	336	336	1	16	250	95	96	
201	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
202	9	Sol5	G5	349	349	1	4	1000	95	96	
202.5	53										
203	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
204	9	Mi5	E5	336	336	1	16	250	95	96	
205	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
206	9	Sol5	G5	349	349	1	16	250	95	96	
207	9	La5	A5	358	358	1	16	250	95	96	
208	9	Sol5	G5	349	349	1	16	250	95	96	
209	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
210	9	Mi5	E5	336	336	1	16	250	95	96	
211	9	Mi5	E5	336	336	1	16	250	95	96	
212	9	Re5	D5	327	327	1	16	250	95	96	
213	9	Re5	D5	327	327	1	4	1000	95	96	
213.5	53										
214	9	Re5	D5	327	327	1	8	500	95	96	
215	9	Sol5	G5	349	349	1	16	250	95	96	
216	9	Fa5#5	F5#5	345	345	1	16	250	95	96	
217	9	Mi5	E5	336	336	1	16	250	95	96	
218	9	Re5	D5	327	327	1	16	250	95	96	
219	9	Mi5	E5	336	336	1	16	250	95	96	
220	9	Re5	D5	327	327	1	16	250	95	96	
221	9	Do5	C5	318	318	1	16	250	95	96	
222	9	Si4	B4	314	314	1	16	250	95	96	
223	9	Si4	B4	314	314	1	16	250	95	96	
224	9	La4	A4	305	305	1	16	250	95	96	
225	9	Si4	B4	314	314	1	16	250	95	96	
226	9	Do5	C5	318	318	1	16	250	95	96	
227	9	Si4	B4	314	314	1	16	250	95	96	
228	9	La4	A4	305	305	1	16	250	95	96	
229	9	Sol4	G4	296	296	1	4	1000	95	96	
229.5	53										
230	9	La4	A4	305	305	1	16	250	95	96	
231	9	Si4	B4	314	314	1	16	250	95	96	
232	9	Sol4	G4	296	296	1	4	1000	95	96	
233	9	La4	A4	305	305	1	16	250	95	96	
234	9	Sol4	G4	296	296	1	16	250	95	96	
235	9	La4	A4	305	305	1	16	250	95	96	
236	9	Si4	B4	314	314	1	16	250	95	96	
237	9	Do5	C5	318	318	1	4	1000	95	96	
238	9	Si4	B4	314	314	1	8	500	95	96	
238.5	53										
239	9	Fa5	F5	340	340	1	8	500	95	96	
240	9	Mi5	E5	336	336	1	16	250	95	96	
241	9	Re5	D5	327	327	1	16	250	95	96	
242	9	Re5	D5	327	327	1	16	250	95	96	
243	9	Do5	C5	318	318	1	16	250	95	96	
244	9	Si4	B4	314	314	1	16	250	95	96	
245	9	La4	A4	305	305	1	16	250	95	96	
246	9	Sol4	G4	296	296	1	8	500	95	96	
247	9	La4	A4	305	305	1	16	250	95	96	
248	9	Do5	C5	318	318	1	16	250	95	96	
249	9	Si4	B4	314	314	1	16	250	95	96	
250	9	La4	A4	305	305	1	16	250	95	96	
251	9	Sol4	G4	296	296	1	16	250	95	96	
252	9	Fa4#5	F4#5	292	292	1	16	250	95	96	
253	9	Sol4	G4	296	296	1	8	500	95	96	
254	9	Es	Es			1	8	500	95	96	
254.5	53										
