Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
113	9	Si4b1	B4b1	313	313	1	16	238	95	96		10.16667
114	9	Si4b1	B4b1	313	313	3	16	714	99	96	dar	10.29167
115	9	La4	A4	305	305	1	16	238	95	96		10.33333
116	9	La4	A4	305	305	3	16	714	99	96	að	10.45833
117	9	Sol4	G4	296	296	1	16	238	95	96		10.5
118	9	Sol4	G4	296	296	1	8	476	99	96	lar	10.58333
119	8	Fa5#4	F5#4	344	344	0	0	0	99	96		10.58333
120	9	Mi5	E5	336	336	1	16	238	99	96		10.625
121	11	Re5	D5	327	327	1	16	238	95	96		10.66667
122	9	Re5	D5	327	327	1	4	952	95	96	mýþ	10.83333
123	9			-1	-1	1	4	952	100	0		11
124	53			0	0	0	0	0	0	0		11
125	9	Do5	C5	318	318	1	8	476	95	96	Es	11.08333
126	9	Mi5	E5	336	336	1	8	476	95	96	ki	11.16667
127	9	Mi5	E5	336	336	3	16	714	99	96	Þi	11.29167
128	10	Re5	D5	327	327	1	16	238	95	96		11.33333
129	8	Do5	C5	318	318	0	0	0	95	84		11.33333
130	9	Do5	C5	318	318	1	4	952	95	96	râ	11.5
131	9	Si4b1	B4b1	313	313	1	8	476	95	96	zý	11.58333
132	9	Re5	D5	327	327	1	8	476	95	96	ha	11.66667
133	9	Re5	D5	327	327	3	16	714	99	96	yâl_	11.79167
134	10	Do5	C5	318	318	1	16	238	95	96		11.83333
135	8	Si4b1	B4b1	313	313	0	0	0	95	84		11.83333
136	9	Si4b1	B4b1	313	313	3	16	714	99	96	et	11.95833
137	9	La4	A4	305	305	1	16	238	95	96		12
138	9	La4	A4	305	305	1	8	476	95	96	ti	12.08333
139	9	Do5	C5	318	318	1	8	476	95	96	ren	12.16667
140	9	Do5	C5	318	318	1	8	476	99	96	â	12.25
141	9	Si4b1	B4b1	313	313	1	8	476	95	96		12.33333
142	9	Si4b1	B4b1	313	313	1	8	476	99	96	hen	12.41667
143	9	La4	A4	305	305	1	8	476	95	96		12.5
144	9	La4	A4	305	305	1	16	238	99	96	giy	12.54167
145	10	Sol4	G4	296	296	1	16	238	99	96		12.58333
146	8	Si4b1	B4b1	313	313	0	0	0	99	96		12.58333
147	9	La4	A4	305	305	1	16	238	99	96		12.625
148	11	Sol4	G4	296	296	1	16	238	95	96		12.66667
149	9	Sol4	G4	296	296	3	8	1429	95	96	le	12.91667
150	9			-1	-1	1	8	476	100	0		13
151	53			0	0	0	0	0	0	0		13
152	9	Do5	C5	318	318	1	8	476	95	96	SAZ	13.08333
153	9	Mi5	E5	336	336	1	8	476	95	96	.	13.16667
154	9	Mi5	E5	336	336	3	16	714	95	96	.	13.29167
155	10	Re5	D5	327	327	1	16	238	95	96	.	13.33333
156	8	Do5	C5	318	318	0	0	0	95	84	.	13.33333
157	9	Do5	C5	318	318	1	8	476	95	96	.	13.41667
158	9			-1	-1	1	8	476	100	0	.	13.5
159	9	Si4b1	B4b1	313	313	1	8	476	95	96	.	13.58333
160	9	Re5	D5	327	327	1	8	476	95	96	.	13.66667
161	9	Re5	D5	327	327	3	16	714	95	96	.	13.79167
162	10	Do5	C5	318	318	1	16	238	95	96	.	13.83333
163	8	Si4b1	B4b1	313	313	0	0	0	95	84	.	13.83333
164	9	Si4b1	B4b1	313	313	3	16	714	95	96	.	13.95833
165	9	La4	A4	305	305	1	16	238	95	96	.	14
166	9	La4	A4	305	305	1	8	476	95	96	.	14.08333
167	9	Do5	C5	318	318	1	8	476	95	96	.	14.16667
168	9	Do5	C5	318	318	3	16	714	95	96	.	14.29167
169	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	14.33333
170	9	Si4b1	B4b1	313	313	3	16	714	95	96	.	14.45833
171	9	La4	A4	305	305	1	16	238	95	96	.	14.5
172	9	La4	A4	305	305	1	16	238	95	96	.	14.54167
173	10	Sol4	G4	296	296	1	16	238	95	96	.	14.58333
174	8	Si4b1	B4b1	313	313	0	0	0	95	96	.	14.58333
175	9	La4	A4	305	305	1	16	238	95	96	.	14.625
176	11	Sol4	G4	296	296	1	16	238	95	96	.	14.66667
177	9	Sol4	G4	296	296	1	4	952	95	96	.	14.83333
178	9	Re5	D5	327	327	1	4	952	95	96	.	15
179	53			0	0	0	0	0	0	0		15
180	54			0	0	0	0	0	0	0	nisabur@si4	15
181	9	Sol4	G4	296	296	1	8	476	95	96	Ö	15.08333
182	9	Re5	D5	327	327	1	8	476	95	96	lüm	15.16667
183	9	Re5	D5	327	327	1	4	952	95	96	â	15.33333
184	9	Re5	D5	327	327	1	4	952	95	96	sû	15.5
185	10	Mi5	E5	336	336	1	8	476	95	96	de	15.58333
186	8	Sol5	G5	349	349	0	0	0	95	96		15.58333
187	9	Fa5	F5	340	340	1	16	238	99	96	ba	15.625
188	9	Mi5	E5	336	336	1	16	238	95	96		15.66667
189	9	Mi5	E5	336	336	1	16	238	99	96	har	15.70833
190	9	Re5	D5	327	327	1	16	238	99	96		15.75
191	9	Re5	D5	327	327	1	16	238	99	96		15.79167
192	9	Do5#4	C5#4	322	322	1	16	238	95	96		15.83333
193	9	Re5	D5	327	327	1	4	952	95	96	ül	16
194	53			0	0	0	0	0	0	0		16
195	9	Mi5	E5	336	336	1	8	476	95	96	ke	16.08333
196	9	Sol5	G5	349	349	1	8	476	95	96	si	16.16667
197	9	Fa5	F5	340	340	3	16	714	99	96	dir	16.29167
198	9	Mi5	E5	336	336	1	16	238	95	96		16.33333
199	9	Re5	D5	327	327	3	16	714	99	96	bir	16.45833
200	9	Do5#4	C5#4	322	322	1	16	238	95	96		16.5
201	9	Si4	B4	314	314	3	16	714	99	96	rin	16.625
202	9	Do5#4	C5#4	322	322	1	16	238	95	96		16.66667
203	9	Re5	D5	327	327	3	8	1429	95	96	de	16.91667
204	9			-1	-1	1	8	476	100	0		17
205	53			0	0	0	0	0	0	0		17
206	9	Re5	D5	327	327	1	8	476	95	96	Gön	17.08333
207	9	Fa5#4	F5#4	344	344	1	8	476	95	96	lü	17.16667
208	9	Fa5#4	F5#4	344	344	1	4	952	95	96	her	17.33333
209	9	Fa5#4	F5#4	344	344	3	16	714	99	96	yer	17.45833
210	9	Mi5	E5	336	336	1	16	238	95	96		17.5
211	9	Mi5	E5	336	336	1	8	476	95	96	de	17.58333
212	9	Fa5#4	F5#4	344	344	1	8	476	95	96	bu	17.66667
213	9	Sol5	G5	349	349	1	8	476	99	96	hur	17.75
214	9	Fa5#4	F5#4	344	344	1	16	238	99	96		17.79167
215	9	Sol5	G5	349	349	1	16	238	95	96		17.83333
216	9	La5	A5	358	358	3	16	714	99	96	dan	17.95833
217	9	Sol5	G5	349	349	1	16	238	95	96		18
218	9	Fa5#4	F5#4	344	344	1	8	476	95	96	gi	18.08333
219	9	Re5	D5	327	327	1	8	476	95	96	bi	18.16667
220	9	Mi5	E5	336	336	1	8	476	99	96	yýl	18.25
221	9	Sol5	G5	349	349	1	8	476	95	96		18.33333
222	9	Fa5	F5	340	340	1	8	476	99	96	lar	18.41667
223	9	Mi5	E5	336	336	1	8	476	95	96		18.5
224	9	Re5	D5	327	327	3	32	357	99	96	ca	18.5625
225	9	Do5#4	C5#4	322	322	1	32	119	95	96		18.58333
226	9	Si4	B4	314	314	1	16	238	99	96	tü	18.625
227	9	Do5#4	C5#4	322	322	1	16	238	95	96		18.66667
228	9	Re5	D5	327	327	3	8	1429	95	96	ter	18.91667
229	9			-1	-1	1	8	476	100	0		19
230	53			0	0	0	0	0	0	0		19
231	9			-1	-1	1	4	952	100	0		19.16667
232	9	Mi5	E5	336	336	1	8	476	95	96	SAZ	19.25
233	9	Sol5	G5	349	349	1	8	476	95	96	.	19.33333
234	9	Fa5	F5	340	340	1	8	476	95	96	.	19.41667
235	9	Mi5	E5	336	336	1	8	476	95	96	.	19.5
236	9	Re5	D5	327	327	1	16	238	95	96	.	19.54167
237	9	Do5#4	C5#4	322	322	1	16	238	95	96	.	19.58333
238	9	Si4	B4	314	314	1	16	238	95	96	.	19.625
239	9	Do5#4	C5#4	322	322	1	16	238	95	96	.	19.66667
240	9	Re5	D5	327	327	3	8	1429	95	96	.	19.91667
241	55			0	0	0	0	0	0	0		19.91667
242	53			0	0	0	0	0	0	0		19.91667
243	9			-1	-1	1	8	476	100	0		20
244	9	Re5	D5	327	327	1	8	476	95	96	Ve	20.08333
245	9	Mi5	E5	336	336	1	16	238	99	96	se	20.125
246	9	Fa5#4	F5#4	344	344	1	16	238	95	96		20.16667
247	9	Sol5	G5	349	349	1	4	952	95	96	rin	20.33333
248	9	Sol5	G5	349	349	1	4	952	95	96	sel	20.5
249	53			0	0	0	0	0	0	0		20.5
250	9	Sol5	G5	349	349	1	8	476	95	96	vi	20.58333
251	9	Do6	C6	371	371	1	8	476	95	96	ler	20.66667
252	9	Do6	C6	371	371	3	16	714	99	96	al	20.79167
253	9	Si5b1	B5b1	366	366	1	16	238	95	96		20.83333
254	9	Si5b1	B5b1	366	366	3	16	714	99	96	týn	20.95833
255	9	La5	A5	358	358	1	16	238	95	96		21
256	11	La5	A5	358	358	1	8	476	95	96	da	21.08333
257	9	La5	A5	358	358	1	16	238	99	96	ka	21.125
258	9	Sol5	G5	349	349	1	16	238	95	96		21.16667
259	9	Sol5	G5	349	349	3	16	714	99	96	lan	21.29167
260	9	Fa5#4	F5#4	344	344	1	16	238	95	96		21.33333
261	9	Fa5#4	F5#4	344	344	1	8	476	99	96	kab	21.41667
262	9	Mi5	E5	336	336	1	8	476	95	96		21.5
263	9	La5	A5	358	358	1	16	238	99	96	rin	21.54167
264	9	Sol5	G5	349	349	1	16	238	99	96		21.58333
265	9	Fa5#4	F5#4	344	344	1	16	238	95	96		21.625
266	9	Mi5	E5	336	336	1	16	238	95	96	de 	21.66667
267	9	Re5	D5	327	327	3	8	1429	95	96	ah  	21.91667
268	9			-1	-1	1	8	476	100	0		22
269	53			0	0	0	0	0	0	0		22
270	9	Do5	C5	318	318	3	16	714	95	96	Her	22.125
271	9	Re5	D5	327	327	1	16	238	95	96	se	22.16667
272	9	Mi5	E5	336	336	1	4	952	95	96	her	22.33333
273	9	Mi5	E5	336	336	3	16	714	99	96	bir	22.45833
274	9	Re5	D5	327	327	1	16	238	95	96		22.5
275	9	Fa5	F5	340	340	1	8	476	95	96	gül_	22.58333
276	9	Mi5	E5	336	336	1	16	238	99	96	a	22.625
277	11	Re5	D5	327	327	1	16	238	95	96		22.66667
278	9	Re5	D5	327	327	3	8	1429	95	96	çar	22.91667
279	9			-1	-1	1	8	476	100	0		23
280	53			0	0	0	0	0	0	0		23
281	54			0	0	0	0	0	0	0	segah@si4b1	23
282	9	Do5	C5	318	318	1	4	952	95	96	her	23.16667
283	9	Do5	C5	318	318	1	8	476	95	96	ge	23.25
284	9	Do5	C5	318	318	1	8	476	95	96	ce	23.33333
285	9	Do5	C5	318	318	1	8	476	99	96	bir	23.41667
286	9	Si4b1	B4b1	313	313	1	8	476	95	96		23.5
287	9	Do5	C5	318	318	1	8	476	99	96	bül	23.58333
288	9	Si4b1	B4b1	313	313	1	8	476	99	96		23.66667
289	9	Do5	C5	318	318	1	8	476	99	96		23.75
290	9	Si4b1	B4b1	313	313	1	8	476	99	96		23.83333
291	9	Do5	C5	318	318	1	8	476	99	96		23.91667
292	9	Si4b1	B4b1	313	313	1	8	476	99	96		24
293	9	Fa5	F5	340	340	3	8	1429	99	96		24.25
294	9	Mi5	E5	336	336	1	16	238	99	96		24.29167
295	9	Re5	D5	327	327	1	16	238	99	96		24.33333
296	9	Re5	D5	327	327	3	16	714	99	96		24.45833
297	9	Do5	C5	318	318	1	16	238	95	96		24.5
298	11	Do5	C5	318	318	1	8	476	95	96	bül_	24.58333
299	9	Do5	C5	318	318	1	16	238	99	96	ö	24.625
300	11	Si4b1	B4b1	313	313	1	16	238	95	96		24.66667
301	9	Si4b1	B4b1	313	313	3	8	1429	95	96	ter  	24.91667
302	9			-1	-1	1	8	476	100	0		25
303	53			0	0	0	0	0	0	0		25
304	9	Sol4	G4	296	296	1	8	476	95	96	SAZ	25.08333
305	9	Si4b1	B4b1	313	313	1	8	476	95	96	.	25.16667
306	9	Si4b1	B4b1	313	313	1	4	952	95	96	.	25.33333
307	9	Si4b1	B4b1	313	313	1	4	952	95	96	.	25.5
308	9	Sol4	G4	296	296	1	8	476	95	96	.	25.58333
309	9	Si4b1	B4b1	313	313	1	8	476	95	96	.	25.66667
310	9	Si4b1	B4b1	313	313	1	4	952	95	96	.	25.83333
311	9	Si4b1	B4b1	313	313	1	4	952	95	96	.	26
312	53			0	0	0	0	0	0	0		26
313	9	Si4b1	B4b1	313	313	1	8	476	95	96	.	26.08333
314	9	Fa5	F5	340	340	1	8	476	95	96	.	26.16667
315	9	Mi5	E5	336	336	3	16	714	95	96	.	26.29167
316	9	Re5	D5	327	327	1	16	238	95	96	.	26.33333
317	9	Re5	D5	327	327	3	16	714	95	96	.	26.45833
318	9	Do5	C5	318	318	1	16	238	95	96	.	26.5
319	10	Do5	C5	318	318	1	8	476	95	96	.	26.58333
320	8	Re5	D5	327	327	0	0	0	95	96	.	26.58333
321	9	Do5	C5	318	318	1	16	238	95	96	.	26.625
322	11	Si4b1	B4b1	313	313	1	16	238	95	96	.	26.66667
323	9	Si4b1	B4b1	313	313	3	8	1429	95	96	.	26.91667
324	55			0	0	0	0	0	0	0		26.91667
325	53			0	0	0	0	0	0	0		26.91667
326	9			-1	-1	1	8	476	100	0		27
327	9	Do5	C5	318	318	1	8	476	99	96	Ve	27.08333
328	9	Mi5	E5	336	336	1	8	476	95	96		27.16667
329	9	Mi5	E5	336	336	3	16	714	95	96	se	27.29167
330	9	Re5	D5	327	327	1	16	238	95	96	rin	27.33333
331	9	Do5	C5	318	318	1	8	476	95	96	sel	27.41667
332	9			-1	-1	1	8	476	100	0		27.5
333	9	Si4b1	B4b1	313	313	1	8	476	95	96	vi	27.58333
334	9	Re5	D5	327	327	1	8	476	95	96	ler_	27.66667
335	9	Re5	D5	327	327	3	16	714	99	96	al	27.79167
336	9	Do5	C5	318	318	1	16	238	95	96		27.83333
337	9	Si4b1	B4b1	313	313	1	4	952	95	96	týn	28
338	53			0	0	0	0	0	0	0		28
339	9	La4	A4	305	305	1	8	476	95	96	da	28.08333
340	9	Do5	C5	318	318	1	8	476	95	96	ka	28.16667
341	9	Do5	C5	318	318	3	16	714	99	96	lan	28.29167
342	9	Si4b1	B4b1	313	313	1	16	238	95	96		28.33333
343	9	Si4b1	B4b1	313	313	3	16	714	99	96	kab	28.45833
344	9	La4	A4	305	305	1	16	238	95	96		28.5
345	10	La4	A4	305	305	1	8	476	99	96	rin	28.58333
346	8	Do5	C5	318	318	0	0	0	99	96		28.58333
347	9	Si4b1	B4b1	313	313	1	16	238	99	96		28.625
348	11	La4	A4	305	305	1	16	238	95	96		28.66667
349	9	La4	A4	305	305	1	4	952	95	96	de	28.83333
350	9			-1	-1	1	4	952	100	0		29
351	53			0	0	0	0	0	0	0		29
352	9	Sol4	G4	296	296	3	16	714	95	96	Her	29.125
353	9	La4	A4	305	305	1	16	238	95	96	se	29.16667
354	9	La4	A4	305	305	1	4	952	95	96	her	29.33333
355	9	La4	A4	305	305	3	16	714	99	96	bir	29.45833
356	9	Sol4	G4	296	296	1	16	238	95	96		29.5
357	9	Do5	C5	318	318	1	8	476	95	96	gül	29.58333
358	9	Si4b1	B4b1	313	313	1	16	238	99	96	a	29.625
359	11	La4	A4	305	305	1	16	238	95	96		29.66667
360	9	La4	A4	305	305	1	2	1905	95	96	çar	30
361	53			0	0	0	0	0	0	0		30
362	9			-1	-1	1	4	952	100	0		30.16667
363	9	Do5	C5	318	318	1	8	476	95	96	SAZ	30.25
364	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	30.29167
365	11	La4	A4	305	305	1	16	238	95	96	.	30.33333
366	9	La4	A4	305	305	3	8	1429	95	96	.	30.58333
367	9			-1	-1	1	8	476	100	0		30.66667
368	53			0	0	0	0	0	0	0		30.66667
369	9	Sol4	G4	296	296	3	16	714	99	96	her	30.79167
370	9	La4	A4	305	305	1	16	238	95	96		30.83333
371	9	La4	A4	305	305	1	8	476	95	96	ge	30.91667
372	9	La4	A4	305	305	1	8	476	95	96	ce	31
373	9	La4	A4	305	305	1	8	476	99	96	bir	31.08333
374	9	Do5	C5	318	318	1	8	476	99	96		31.16667
375	9	Si4b1	B4b1	313	313	1	8	476	99	96		31.25
376	9	La4	A4	305	305	1	8	476	95	96		31.33333
377	9	Sol4	G4	296	296	3	16	714	99	96	bül	31.45833
378	9	Fa4#4	F4#4	291	291	1	16	238	95	96		31.5
379	9	Mi4	E4	283	283	1	8	476	95	96	bül_	31.58333
380	9	Fa4#4	F4#4	291	291	1	8	476	95	96	ö	31.66667
381	9	Sol4	G4	296	296	3	8	1429	95	96	ter	31.91667
382	9			-1	-1	1	8	476	100	0		32
383	53			0	0	0	0	0	0	0		32
384	9	Sol4	G4	296	296	3	16	714	99	96	her	32.125
385	9	La4	A4	305	305	1	16	238	95	96		32.16667
386	9	La4	A4	305	305	1	8	476	95	96	ge	32.25
387	9	La4	A4	305	305	1	8	476	95	96	ce	32.33333
388	9	La4	A4	305	305	1	8	476	99	96	bir	32.41667
389	9	Do5	C5	318	318	1	8	476	99	96		32.5
390	9	Si4b1	B4b1	313	313	1	8	476	99	96		32.58333
391	9	La4	A4	305	305	1	8	476	95	96		32.66667
392	9	Sol4	G4	296	296	3	16	714	99	96	bül	32.79167
393	9	Fa4#4	F4#4	291	291	1	16	238	95	96		32.83333
394	9	Mi4	E4	283	283	1	8	476	95	96	bül_	32.91667
395	9	Fa4#4	F4#4	291	291	1	8	476	95	96	ö	33
396	9	Sol4	G4	296	296	1	1	3809	95	96	ter	33.66667
397	9			-1	-1	1	2	1905	100	0		34
398	53			0	0	0	0	0	0	0		34
