Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
150	9	Si4b1	B4b1	313	313	1	8	250	95	96	
150.5	53										
151	9	Sol4	G4	296	296	1	8	250	95	96	
152	9	Sol4	G4	296	296	1	8	250	95	96	
153	9	La4	A4	305	305	1	8	250	95	96	
154	9	Si4b1	B4b1	313	313	1	8	250	99	96	
155	9	Do5	C5	318	318	1	8	250	95	96	
156	9	Si4b1	B4b1	313	313	1	16	125	99	96	
157	9	La4	A4	305	305	1	16	125	95	96	
158	9	La4	A4	305	305	1	8	250	99	96	
159	9	Sol4	G4	296	296	1	8	250	95	96	
160	9	Sol4	G4	296	296	1	16	125	99	96	
161	9	Fa5	F5	340	340	1	16	125	95	96	
162	9	Mi5	E5	336	336	1	16	125	99	96	
163	9	Re5	D5	327	327	1	16	125	95	96	
164	9	Re5	D5	327	327	1	16	125	99	96	
165	9	Do5	C5	318	318	1	16	125	99	96	
166	9	Do5	C5	318	318	1	16	125	99	96	
167	9	Si4b1	B4b1	313	313	1	16	125	95	96	
168	9	La4	A4	305	305	1	8	250	99	96	
169	9	Si4b1	B4b1	313	313	1	8	250	95	96	
170	9	Re5	D5	327	327	1	8	250	95	96	
171	9	Do5	C5	318	318	1	16	125	99	96	
172	9	Re5	D5	327	327	1	16	125	95	96	
173	9	Do5	C5	318	318	1	16	125	99	96	
174	9	Si4b1	B4b1	313	313	1	16	125	99	96	
175	9	Si4b1	B4b1	313	313	1	16	125	99	96	
176	9	La4	A4	305	305	1	16	125	95	96	
177	9	La4	A4	305	305	1	4	500	95	96	
177.5	53										
178	9	Re5	D5	327	327	1	8	250	95	96	
179	9	Do5	C5	318	318	1	16	125	95	96	
180	9	Re5	D5	327	327	1	16	125	95	96	
181	9	Mi5	E5	336	336	1	8	250	95	96	
182	9	Es	Es			1	8	250	95	96	
182.5	53										
183	9	Re5	D5	327	327	1	8	250	95	96	
184	9	Re5	D5	327	327	1	8	250	95	96	
185	9	Mi5	E5	336	336	1	8	250	95	96	
186	9	Mi5	E5	336	336	1	8	250	95	96	
187	9	Mi5	E5	336	336	3	16	375	99	96	
188	9	Re5	D5	327	327	1	16	125	95	96	
188.5	53										
189	9	Mi5	E5	336	336	1	8	250	99	96	
190	9	Fa5	F5	340	340	1	8	250	95	96	
191	9	Sol5	G5	349	349	1	8	250	95	96	
192	9	Mi5	E5	336	336	1	8	250	95	96	
193	9	Mi5	E5	336	336	3	16	375	99	96	
194	9	Re5	D5	327	327	1	16	125	95	96	
194.5	53										
195	9	Re5	D5	327	327	3	16	375	99	96	
196	9	Do5	C5	318	318	1	16	125	95	96	
197	9	Mi5	E5	336	336	1	8	250	95	96	
198	9	Re5	D5	327	327	1	8	250	95	96	
199	9	Do5	C5	318	318	1	16	125	99	96	
200	9	Si4b1	B4b1	313	313	1	16	125	99	96	
201	9	Si4b1	B4b1	313	313	1	16	125	99	96	
202	9	La4	A4	305	305	1	16	125	95	96	
203	9	La4	A4	305	305	3	8	750	95	96	
203.5	53										
204	9	Do5	C5	318	318	1	16	125	95	96	
205	9	Re5	D5	327	327	1	16	125	95	96	
206	9	Mi5	E5	336	336	1	4	500	95	96	
206.5	53										
207	9	Re5	D5	327	327	1	8	250	95	96	
208	9	Re5	D5	327	327	1	8	250	95	96	
209	9	Mi5	E5	336	336	1	8	250	95	96	
210	9	Mi5	E5	336	336	1	8	250	95	96	
211	9	Mi5	E5	336	336	3	16	375	99	96	
212	9	Re5	D5	327	327	1	16	125	95	96	
212.5	53										
213	9	Mi5	E5	336	336	1	8	250	99	96	
214	9	Fa5	F5	340	340	1	8	250	95	96	
215	9	Sol5	G5	349	349	1	8	250	95	96	
216	9	Mi5	E5	336	336	1	8	250	95	96	
217	9	Mi5	E5	336	336	3	16	375	99	96	
218	9	Re5	D5	327	327	1	16	125	95	96	
218.5	53										
219	9	Re5	D5	327	327	3	16	375	95	96	
220	9	Do5	C5	318	318	1	16	125	95	96	
221	9	Mi5	E5	336	336	1	16	125	99	96	
222	9	Fa5	F5	340	340	1	16	125	95	96	
223	9	Mi5	E5	336	336	1	16	125	99	96	
224	9	Re5	D5	327	327	1	16	125	95	96	
225	9	Re5	D5	327	327	1	16	125	95	96	
226	9	Do5	C5	318	318	1	16	125	95	96	
227	9	Si4b1	B4b1	313	313	1	32	63	95	96	
228	9	La4	A4	305	305	1	32	63	95	96	
229	9	Si4b1	B4b1	313	313	1	16	125	95	96	
230	9	Do5	C5	318	318	1	4	500	95	96	
230.5	53										
231	9	Re5	D5	327	327	1	8	250	95	96	
232	9	Re5	D5	327	327	1	32	63	95	96	
233	9	Do5	C5	318	318	1	32	63	95	96	
234	9	Si4b1	B4b1	313	313	1	32	63	95	96	
235	9	La4	A4	305	305	1	32	63	95	96	
236	9	Si4b1	B4b1	313	313	1	8	250	95	96	
237	9	Es	Es			1	8	250	95	96	
237.5	53										
238	9	Sol4	G4	296	296	1	8	250	95	96	
239	9	Mi5	E5	336	336	1	16	125	99	96	
240	9	Fa5	F5	340	340	1	16	125	95	96	
241	9	Mi5	E5	336	336	1	16	125	99	96	
242	9	Re5	D5	327	327	1	16	125	95	96	
243	9	Re5	D5	327	327	1	16	125	99	96	
244	9	Do5	C5	318	318	1	16	125	95	96	
245	9	Re5	D5	327	327	1	4	500	95	96	
245.5	53										
246	9	Do5	C5	318	318	1	8	250	99	96	
247	9	Re5	D5	327	327	1	8	250	95	96	
248	9	Mi5	E5	336	336	1	16	125	99	96	
249	9	Fa5	F5	340	340	1	16	125	95	96	
250	9	Mi5	E5	336	336	1	16	125	99	96	
251	9	Re5	D5	327	327	1	16	125	95	96	
252	9	Re5	D5	327	327	1	4	500	95	96	
252.5	53										
253	9	Do5	C5	318	318	1	8	250	99	96	
254	9	Re5	D5	327	327	1	8	250	95	96	
255	9	Mi5	E5	336	336	1	16	125	99	96	
256	9	Fa5	F5	340	340	1	16	125	95	96	
257	9	Mi5	E5	336	336	1	16	125	99	96	
258	9	Re5	D5	327	327	1	16	125	95	96	
259	9	Re5	D5	327	327	1	16	125	99	96	
260	9	Do5	C5	318	318	1	16	125	99	96	
261	9	Si4b1	B4b1	313	313	1	32	63	99	96	
262	9	La4	A4	305	305	1	32	63	99	96	
263	9	Si4b1	B4b1	313	313	1	16	125	95	96	
264	9	Do5	C5	318	318	1	4	500	95	96	
264.5	53										
265	9	Re5	D5	327	327	1	8	250	95	96	
266	9	Re5	D5	327	327	1	32	63	95	96	
267	9	Do5	C5	318	318	1	32	63	95	96	
268	9	Si4b1	B4b1	313	313	1	32	63	95	96	
269	9	La4	A4	305	305	1	32	63	95	96	
270	9	Si4b1	B4b1	313	313	1	8	250	95	96	
271	9	Es	Es			1	8	250	95	96	
271.5	53										
272	9	Sol4	G4	296	296	1	8	250	95	96	
273	9	Sol4	G4	296	296	1	8	250	95	96	
274	9	La4	A4	305	305	1	8	250	95	96	
275	9	Si4b1	B4b1	313	313	1	8	250	95	96	
276	9	Do5	C5	318	318	1	8	250	99	96	
277	9	Si4b1	B4b1	313	313	1	16	125	99	96	
278	9	La4	A4	305	305	1	16	125	95	96	
279	9	La4	A4	305	305	1	8	250	95	96	
280	9	Sol4	G4	296	296	1	8	250	95	96	
281	9	Sol4	G4	296	296	1	16	125	99	96	
282	9	Fa5	F5	340	340	1	16	125	95	96	
283	9	Mi5	E5	336	336	1	16	125	99	96	
284	9	Re5	D5	327	327	1	16	125	95	96	
285	9	Re5	D5	327	327	1	16	125	99	96	
286	9	Do5	C5	318	318	1	16	125	99	96	
287	9	Do5	C5	318	318	1	16	125	99	96	
288	9	Si4b1	B4b1	313	313	1	16	125	95	96	
289	9	La4	A4	305	305	1	8	250	99	96	
290	9	Si4b1	B4b1	313	313	1	8	250	95	96	
291	9	Re5	D5	327	327	1	8	250	95	96	
292	9	Do5	C5	318	318	1	16	125	99	96	
293	9	Si4b1	B4b1	313	313	1	16	125	95	96	
294	9	Si4b1	B4b1	313	313	3	16	375	99	96	
295	9	La4	A4	305	305	1	16	125	95	96	
296	9	La4	A4	305	305	1	2	1000	95	96	
297	9	Es	Es			1	4	500	95	96	
297.5	53										
