Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
62	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	5.666667
63	9	La4	A4	305	305	1	4	1000	95	96	.	6
64	53			0	0	0	0	0	0	0		6
65	9	Re4	D4	274	274	1	16	250	95	96	.	6.083333
66	9	Sol4	G4	296	296	1	16	250	95	96	.	6.166667
67	9	Fa4#4	F4#4	291	291	1	16	250	95	96	.	6.25
68	9	Sol4	G4	296	296	1	16	250	95	96	.	6.333333
69	9	La4	A4	305	305	1	16	250	95	96	.	6.416667
70	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	6.5
71	9	Do5	C5	318	318	1	16	250	95	96	.	6.583333
72	9	Mi5	E5	336	336	1	16	250	95	96	.	6.666667
73	9	Re5	D5	327	327	1	16	250	95	96	.	6.75
74	9	Do5	C5	318	318	1	16	250	95	96	.	6.833333
75	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	6.916667
76	9	La4	A4	305	305	1	16	250	95	96	.	7
77	9	La4	A4	305	305	1	16	250	95	96	.	7.083333
78	9	Sol4	G4	296	296	1	16	250	95	96	.	7.166667
79	9	Fa4#4	F4#4	291	291	1	16	250	95	96	.	7.25
80	9	Sol4	G4	296	296	1	16	250	95	96	.	7.333333
81	9	La4	A4	305	305	1	16	250	95	96	.	7.416667
82	11	Sol4	G4	296	296	1	16	250	95	96	.	7.5
83	9	Sol4	G4	296	296	1	4	1000	95	96	.	7.833333
84	9			-1	-1	1	8	500	100	0	.	8
85	53			0	0	0	0	0	0	0		8
86	9	Sol4	G4	296	296	3	32	375	95	96	ARANAÐME	8.125
87	9	Fa4#4	F4#4	291	291	1	32	125	95	96	.	8.166667
88	9	Sol4	G4	296	296	1	16	250	95	96	.	8.25
89	9	La4	A4	305	305	1	16	250	95	96	.	8.333333
90	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	8.416667
91	9	Do5	C5	318	318	1	16	250	95	96	.	8.5
92	9	Re5	D5	327	327	1	16	250	95	96	.	8.583333
93	9	Mi5	E5	336	336	1	16	250	95	96	.	8.666667
94	9	Fa5	F5	340	340	1	16	250	95	96	.	8.75
95	9	Mi5	E5	336	336	1	16	250	95	96	.	8.833333
96	9	Re5	D5	327	327	1	16	250	95	96	.	8.916667
97	9	Do5	C5	318	318	1	16	250	95	96	.	9
98	9	Fa5	F5	340	340	3	32	375	95	96	.	9.125
99	9	Mi5	E5	336	336	1	32	125	95	96	.	9.166667
100	9	Re5	D5	327	327	1	16	250	95	96	.	9.25
101	9	Do5	C5	318	318	1	16	250	95	96	.	9.333333
102	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	9.416667
103	9	La4	A4	305	305	1	16	250	95	96	.	9.5
104	9	Sol4	G4	296	296	1	16	250	95	96	.	9.583333
105	9	Mi5	E5	336	336	1	16	250	95	96	.	9.666667
106	9	Re5	D5	327	327	1	4	1000	95	96	.	10
107	53			0	0	0	0	0	0	0		10
108	9	Mi5	E5	336	336	1	16	250	95	96	.	10.08333
109	9	Fa5	F5	340	340	1	16	250	95	96	.	10.16667
110	9	La5	A5	358	358	1	16	250	95	96	.	10.25
111	9	Sol5	G5	349	349	1	16	250	95	96	.	10.33333
112	9	Fa5	F5	340	340	1	16	250	95	96	.	10.41667
113	9	Mi5	E5	336	336	1	16	250	95	96	.	10.5
114	9	Fa5	F5	340	340	3	32	375	95	96	.	10.625
115	9	Mi5	E5	336	336	1	32	125	95	96	.	10.66667
116	9	Re5	D5	327	327	1	16	250	95	96	.	10.75
117	9	Mi5	E5	336	336	1	16	250	95	96	.	10.83333
118	9	Re5	D5	327	327	1	16	250	95	96	.	10.91667
119	9	Do5	C5	318	318	1	16	250	95	96	.	11
120	54			0	0	0	0	0	0	0	segah@si4b1	11
121	9	Fa5	F5	340	340	3	32	375	95	96	.	11.125
122	9	Mi5	E5	336	336	1	32	125	95	96	.	11.16667
123	9	Re5	D5	327	327	1	16	250	95	96	.	11.25
124	9	Mi5	E5	336	336	1	16	250	95	96	.	11.33333
125	9	Re5	D5	327	327	1	16	250	95	96	.	11.41667
126	9	Do5	C5	318	318	1	16	250	95	96	.	11.5
127	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	11.58333
128	9	La4#4	A4#4	309	309	1	16	250	95	96	.	11.66667
129	9	Si4b1	B4b1	313	313	1	4	1000	95	96	.	12
130	55			0	0	0	0	0	0	0		12
131	53			0	0	0	0	0	0	0		12
132	9	Do5	C5	318	318	3	32	375	95	96	.	12.125
133	9	Re5	D5	327	327	1	32	125	95	96	.	12.16667
134	9	Mi5	E5	336	336	1	8	500	95	96	.	12.33333
135	9	Mi5	E5	336	336	1	8	500	95	96	.	12.5
136	9	Si4b1	B4b1	313	313	3	32	375	95	96	.	12.625
137	9	Do5	C5	318	318	1	32	125	95	96	.	12.66667
138	9	Re5	D5	327	327	1	8	500	95	96	.	12.83333
139	9	Re5	D5	327	327	1	8	500	95	96	.	13
140	9	La4	A4	305	305	3	32	375	95	96	.	13.125
141	9	Si4b1	B4b1	313	313	1	32	125	95	96	.	13.16667
142	9	Do5	C5	318	318	3	32	375	95	96	.	13.29167
143	9	Si4b1	B4b1	313	313	1	32	125	95	96	.	13.33333
144	9	Si4b1	B4b1	313	313	3	32	375	95	96	.	13.45833
145	9	La4	A4	305	305	1	32	125	95	96	.	13.5
146	9	Sol4	G4	296	296	1	16	250	95	96	.	13.58333
147	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	13.66667
148	9	La4	A4	305	305	1	4	1000	95	96	.	14
149	53			0	0	0	0	0	0	0		14
150	9	Re4	D4	274	274	1	16	250	95	96	.	14.08333
151	9	Sol4	G4	296	296	1	16	250	95	96	.	14.16667
152	9	Fa4#4	F4#4	291	291	1	16	250	95	96	.	14.25
153	9	Sol4	G4	296	296	1	16	250	95	96	.	14.33333
154	9	La4	A4	305	305	1	16	250	95	96	.	14.41667
155	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	14.5
156	9	Do5	C5	318	318	1	16	250	95	96	.	14.58333
157	9	Mi5	E5	336	336	1	16	250	95	96	.	14.66667
158	9	Re5	D5	327	327	1	16	250	95	96	.	14.75
159	9	Do5	C5	318	318	1	16	250	95	96	.	14.83333
160	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	14.91667
161	9	La4	A4	305	305	1	16	250	95	96	.	15
162	9	La4	A4	305	305	1	16	250	95	96	.	15.08333
163	9	Sol4	G4	296	296	1	16	250	95	96	.	15.16667
164	9	Fa4#4	F4#4	291	291	1	16	250	95	96	.	15.25
165	9	Sol4	G4	296	296	1	16	250	95	96	.	15.33333
166	9	La4	A4	305	305	1	16	250	95	96	.	15.41667
167	11	Sol4	G4	296	296	1	16	250	95	96	.	15.5
168	9	Sol4	G4	296	296	1	4	1000	95	96	.	15.83333
169	9			-1	-1	1	8	500	100	0	.	16
170	53			0	0	0	0	0	0	0		16
171	9	Sol4	G4	296	296	1	4	1000	95	96	Fit	16.33333
172	9	La4	A4	305	305	1	8	500	95	96	ne	16.5
173	9	Si4b1	B4b1	313	313	1	8	500	99	96	ler	16.66667
174	9	Do5	C5	318	318	1	8	500	99	96		16.83333
175	9	Re5	D5	327	327	1	16	250	99	96		16.91667
176	9	Do5	C5	318	318	1	16	250	95	96		17
177	9	Si4b1	B4b1	313	313	3	16	750	99	96	giz	17.25
178	9	La4	A4	305	305	1	16	250	95	96		17.33333
179	9	La4	A4	305	305	1	16	250	99	96	le	17.41667
180	11	Sol4	G4	296	296	1	16	250	95	96		17.5
181	9	Sol4	G4	296	296	3	8	1500	95	96	miþ	18
182	53			0	0	0	0	0	0	0		18
183	9	Do5	C5	318	318	1	16	250	99	96	mah	18.08333
184	9	Si4b1	B4b1	313	313	1	16	250	99	96		18.16667
185	9	La4	A4	305	305	1	8	500	99	96		18.33333
186	9	Si4b1	B4b1	313	313	1	8	500	95	96		18.5
187	9	Do5	C5	318	318	1	8	500	99	96	mur	18.66667
188	9	Re5	D5	327	327	1	8	500	99	96		18.83333
189	9	Do5	C5	318	318	1	16	250	99	96		18.91667
190	9	Si4b1	B4b1	313	313	1	16	250	95	96		19
191	9	Do5	C5	318	318	1	8	500	99	96	gö	19.16667
192	9	Re5	D5	327	327	1	8	500	95	96		19.33333
193	9	Mi5	E5	336	336	1	16	250	99	96	zü	19.41667
194	9	Re5	D5	327	327	1	16	250	95	96		19.5
195	9	Re5	D5	327	327	1	16	250	99	96	ne	19.58333
196	9	Do5	C5	318	318	1	16	250	99	96		19.66667
197	9	Si4b1	B4b1	313	313	1	16	250	99	96		19.75
198	9	La4	A4	305	305	1	16	250	99	96		19.83333
199	9	Sol4	G4	296	296	1	8	500	95	96		20
200	53			0	0	0	0	0	0	0		20
201	9	Sol4	G4	296	296	1	4	1000	95	96	Fit	20.33333
202	9	La4	A4	305	305	1	8	500	95	96	ne	20.5
203	9	Si4b1	B4b1	313	313	1	8	500	99	96	ler	20.66667
204	9	Do5	C5	318	318	1	8	500	99	96		20.83333
205	9	Re5	D5	327	327	1	16	250	99	96		20.91667
206	9	Do5	C5	318	318	1	16	250	95	96		21
207	9	Si4b1	B4b1	313	313	3	16	750	99	96	giz	21.25
208	9	La4	A4	305	305	1	16	250	95	96		21.33333
209	9	La4	A4	305	305	1	16	250	99	96	le	21.41667
210	11	Sol4	G4	296	296	1	16	250	95	96		21.5
211	9	Sol4	G4	296	296	3	8	1500	95	96	miþ	22
212	53			0	0	0	0	0	0	0		22
213	9	Do5	C5	318	318	1	16	250	99	96	mah	22.08333
214	9	Si4b1	B4b1	313	313	1	16	250	99	96		22.16667
215	9	La4	A4	305	305	1	8	500	99	96		22.33333
216	9	Si4b1	B4b1	313	313	1	8	500	95	96		22.5
217	9	Do5	C5	318	318	1	8	500	99	96	mur	22.66667
218	9	Re5	D5	327	327	1	8	500	99	96		22.83333
219	9	Do5	C5	318	318	1	16	250	99	96		22.91667
220	9	Si4b1	B4b1	313	313	1	16	250	95	96		23
221	9	Do5	C5	318	318	1	8	500	99	96	gö	23.16667
222	9	Re5	D5	327	327	1	8	500	95	96		23.33333
223	9	Mi5	E5	336	336	1	16	250	99	96	zü	23.41667
224	11	Re5	D5	327	327	1	16	250	95	96		23.5
225	9	Re5	D5	327	327	1	4	1000	95	96	ne	23.83333
226	9			-1	-1	1	8	500	100	0		24
227	53			0	0	0	0	0	0	0		24
228	9	Re5	D5	327	327	1	4	1000	95	96	Naz	24.33333
229	9	Sol5	G5	349	349	1	8	500	95	96	la	24.5
230	9	La5	A5	358	358	1	16	250	99	96	nýr	24.58333
231	9	Sol5	G5	349	349	1	16	250	99	96		24.66667
232	9	Fa5	F5	340	340	1	16	250	99	96		24.75
233	9	Mi5	E5	336	336	1	16	250	99	96		24.83333
234	9	Re5	D5	327	327	1	16	250	99	96		24.91667
235	9	Do5	C5	318	318	1	16	250	95	96		25
236	9	Si4b1	B4b1	313	313	3	16	750	99	96	sev	25.25
237	9	La4	A4	305	305	1	16	250	95	96		25.33333
238	9	Sol4	G4	296	296	1	16	250	99	96	di	25.41667
239	9	Si4b1	B4b1	313	313	1	16	250	95	96		25.5
240	9	La4	A4	305	305	1	4	1000	95	96	ðim	25.83333
241	9			-1	-1	1	8	500	100	0		26
242	53			0	0	0	0	0	0	0		26
243	9	Re4	D4	274	274	1	16	250	99	96	bak	26.08333
244	9	Sol4	G4	296	296	1	16	250	99	96		26.16667
245	9	Fa4#4	F4#4	291	291	1	16	250	99	96		26.25
246	9	Sol4	G4	296	296	1	16	250	99	96		26.33333
247	9	La4	A4	305	305	1	16	250	99	96		26.41667
248	9	Si4b1	B4b1	313	313	1	16	250	95	96		26.5
249	9	Do5	C5	318	318	1	16	250	99	96	sam	26.58333
250	9	Mi5	E5	336	336	1	16	250	99	96		26.66667
251	9	Re5	D5	327	327	1	16	250	99	96		26.75
252	9	Do5	C5	318	318	1	16	250	99	96		26.83333
253	9	Si4b1	B4b1	313	313	1	16	250	99	96		26.91667
254	9	La4	A4	305	305	1	16	250	95	96		27
255	9	La4	A4	305	305	1	16	250	99	96	yü	27.08333
256	9	Sol4	G4	296	296	1	16	250	99	96		27.16667
257	9	Fa4#4	F4#4	291	291	1	16	250	99	96		27.25
258	9	Sol4	G4	296	296	1	16	250	95	96		27.33333
259	9	La4	A4	305	305	1	16	250	99	96	zü	27.41667
260	9	Sol4	G4	296	296	1	16	250	95	96		27.5
261	9	Sol4	G4	296	296	1	16	250	99	96	ne	27.58333
262	9	La4	A4	305	305	1	16	250	99	96		27.66667
263	9	Si4b1	B4b1	313	313	1	16	250	99	96		27.75
264	9	Do5	C5	318	318	1	16	250	99	96		27.83333
265	9	Re5	D5	327	327	1	8	500	95	96		28
266	53			0	0	0	0	0	0	0		28
267	9	Re5	D5	327	327	1	4	1000	95	96	Naz	28.33333
268	9	Sol5	G5	349	349	1	8	500	95	96	la	28.5
269	9	La5	A5	358	358	1	16	250	99	96	nýr	28.58333
270	9	Sol5	G5	349	349	1	16	250	99	96		28.66667
271	9	Fa5	F5	340	340	1	16	250	99	96		28.75
272	9	Mi5	E5	336	336	1	16	250	99	96		28.83333
273	9	Re5	D5	327	327	1	16	250	99	96		28.91667
274	9	Do5	C5	318	318	1	16	250	95	96		29
275	9	Si4b1	B4b1	313	313	3	16	750	99	96	sev	29.25
276	9	La4	A4	305	305	1	16	250	95	96		29.33333
277	9	Sol4	G4	296	296	1	16	250	99	96	di	29.41667
278	9	Si4b1	B4b1	313	313	1	16	250	95	96		29.5
279	9	La4	A4	305	305	1	4	1000	95	96	ðim	29.83333
280	9			-1	-1	1	8	500	100	0		30
281	53			0	0	0	0	0	0	0		30
282	9	Re4	D4	274	274	1	16	250	99	96	bak	30.08333
283	9	Sol4	G4	296	296	1	16	250	99	96		30.16667
284	9	Fa4#4	F4#4	291	291	1	16	250	99	96		30.25
285	9	Sol4	G4	296	296	1	16	250	99	96		30.33333
286	9	La4	A4	305	305	1	16	250	99	96		30.41667
287	9	Si4b1	B4b1	313	313	1	16	250	95	96		30.5
288	9	Do5	C5	318	318	1	16	250	99	96	sam	30.58333
289	9	Mi5	E5	336	336	1	16	250	99	96		30.66667
290	9	Re5	D5	327	327	1	16	250	99	96		30.75
291	9	Do5	C5	318	318	1	16	250	99	96		30.83333
292	9	Si4b1	B4b1	313	313	1	16	250	99	96		30.91667
293	9	La4	A4	305	305	1	16	250	95	96		31
294	9	La4	A4	305	305	1	16	250	99	96	yü	31.08333
295	9	Sol4	G4	296	296	1	16	250	99	96		31.16667
296	9	Fa4#4	F4#4	291	291	1	16	250	99	96		31.25
297	9	Sol4	G4	296	296	1	16	250	95	96		31.33333
298	9	La4	A4	305	305	1	16	250	99	96	zü	31.41667
299	11	Sol4	G4	296	296	1	16	250	95	96		31.5
300	9	Sol4	G4	296	296	1	4	1000	95	96	ne	31.83333
301	9	Sol5	G5	349	349	1	8	500	95	96	SAZ	32
302	53			0	0	0	0	0	0	0		32
303	54			0	0	0	0	0	0	0	mustear@si4b1	32
304	9	Sol5	G5	349	349	1	8	500	99	96	Gö	32.16667
305	9	Fa5	F5	340	340	1	8	500	95	96		32.33333
306	9	Mi5	E5	336	336	1	8	500	95	96	nül	32.5
307	9	Re5	D5	327	327	1	8	500	99	96	al	32.66667
308	9	Do5#4	C5#4	322	322	1	8	500	99	96		32.83333
309	9	Si4b1	B4b1	313	313	1	8	500	95	96		33
310	9	La4#4	A4#4	309	309	1	8	500	99	96	da	33.16667
311	9	Si4b1	B4b1	313	313	1	8	500	95	96		33.33333
312	9	Do5	C5	318	318	1	16	250	99	96	ný	33.41667
313	11	Si4b1	B4b1	313	313	1	16	250	95	96		33.5
314	9	Si4b1	B4b1	313	313	1	4	1000	95	96	yor	33.83333
315	9			-1	-1	1	8	500	100	0		34
316	53			0	0	0	0	0	0	0		34
317	9	Do5#4	C5#4	322	322	1	16	250	99	96	tat	34.08333
318	9	Re5	D5	327	327	1	16	250	99	96		34.16667
319	9	Do5#4	C5#4	322	322	1	16	250	99	96		34.25
320	9	Re5	D5	327	327	1	16	250	99	96		34.33333
321	9	Do5#4	C5#4	322	322	1	16	250	99	96		34.41667
322	9	Si4b1	B4b1	313	313	1	16	250	95	96		34.5
323	9	Do5#4	C5#4	322	322	1	16	250	99	96	lý	34.58333
324	9	Re5	D5	327	327	1	16	250	99	96		34.66667
325	9	Mi5	E5	336	336	1	16	250	99	96		34.75
326	9	Fa5	F5	340	340	1	16	250	99	96		34.83333
327	9	Mi5	E5	336	336	1	16	250	99	96		34.91667
328	9	Re5	D5	327	327	1	16	250	95	96		35
329	55			0	0	0	0	0	0	0		35
330	9	Mi5	E5	336	336	1	16	250	99	96	sö	35.08333
331	9	Fa5#4	F5#4	344	344	1	16	250	99	96		35.16667
332	9	Sol5	G5	349	349	1	16	250	99	96		35.25
333	9	La5	A5	358	358	1	16	250	95	96		35.33333
334	9	Si5b1	B5b1	366	366	1	16	250	99	96	zü	35.41667
335	9	La5	A5	358	358	1	16	250	95	96		35.5
336	9	Sol5	G5	349	349	1	4	1000	95	96	ne	35.83333
337	9			-1	-1	1	8	500	100	0		36
338	53			0	0	0	0	0	0	0		36
339	9	Sol5	G5	349	349	1	4	1000	95	96	Gö	36.33333
340	9	La5	A5	358	358	1	8	500	95	96	nül	36.5
341	9	La5	A5	358	358	1	4	1000	99	96	al	36.83333
342	9	Sol5	G5	349	349	1	8	500	95	96		37
343	9	Fa5#4	F5#4	344	344	1	16	250	99	96	da	37.08333
344	9	Sol5	G5	349	349	1	16	250	99	96		37.16667
345	9	Fa5#4	F5#4	344	344	1	8	500	99	96		37.33333
346	9	Sol5	G5	349	349	1	8	500	95	96	ný	37.5
347	9	La5	A5	358	358	1	16	250	99	96	yor	37.58333
348	9	Sol5	G5	349	349	1	16	250	99	96		37.66667
349	9	Fa5	F5	340	340	1	16	250	99	96		37.75
350	9	Mi5	E5	336	336	1	16	250	99	96		37.83333
351	9	Re5	D5	327	327	1	8	500	95	96		38
352	53			0	0	0	0	0	0	0		38
353	54			0	0	0	0	0	0	0	mustear@si4b1	38
354	9	Re5	D5	327	327	1	16	250	99	96	tat	38.08333
355	9	Do5#4	C5#4	322	322	1	16	250	99	96		38.16667
356	9	Si4	B4	314	314	1	8	500	99	96		38.33333
357	9	Do5#4	C5#4	322	322	1	8	500	95	96		38.5
358	9	Re5	D5	327	327	1	8	500	99	96	lý	38.66667
359	9	Mi5	E5	336	336	1	8	500	99	96		38.83333
360	9	Fa5	F5	340	340	1	8	500	95	96		39
361	9	Mi5	E5	336	336	1	16	250	99	96	sö	39.08333
362	9	Re5	D5	327	327	1	16	250	99	96		39.16667
363	9	Do5#4	C5#4	322	322	1	16	250	99	96		39.25
364	9	Re5	D5	327	327	1	16	250	95	96		39.33333
365	9	Mi5	E5	336	336	1	16	250	99	96	zü	39.41667
366	11	Re5	D5	327	327	1	16	250	95	96		39.5
367	9	Re5	D5	327	327	1	4	1000	95	96	ne	39.83333
368	55			0	0	0	0	0	0	0		39.83333
369	9			-1	-1	1	8	500	100	0		40
370	53			0	0	0	0	0	0	0		40
371	9	Re5	D5	327	327	1	4	1000	95	96	Naz	40.33333
372	9	Sol5	G5	349	349	1	8	500	95	96	la	40.5
373	9	La5	A5	358	358	1	16	250	99	96	nýr	40.58333
374	9	Sol5	G5	349	349	1	16	250	99	96		40.66667
375	9	Fa5	F5	340	340	1	16	250	99	96		40.75
376	9	Mi5	E5	336	336	1	16	250	99	96		40.83333
377	9	Re5	D5	327	327	1	16	250	99	96		40.91667
378	9	Do5	C5	318	318	1	16	250	95	96		41
379	9	Si4b1	B4b1	313	313	3	16	750	99	96	sev	41.25
380	9	La4	A4	305	305	1	16	250	95	96		41.33333
381	9	Sol4	G4	296	296	1	16	250	99	96	di	41.41667
382	9	Si4b1	B4b1	313	313	1	16	250	95	96		41.5
383	9	La4	A4	305	305	1	4	1000	95	96	ðim	41.83333
384	9			-1	-1	1	8	500	100	0		42
385	53			0	0	0	0	0	0	0		42
386	9	Re4	D4	274	274	1	16	250	99	96	bak	42.08333
387	9	Sol4	G4	296	296	1	16	250	99	96		42.16667
388	9	Fa4#4	F4#4	291	291	1	16	250	99	96		42.25
389	9	Sol4	G4	296	296	1	16	250	99	96		42.33333
390	9	La4	A4	305	305	1	16	250	99	96		42.41667
391	9	Si4b1	B4b1	313	313	1	16	250	95	96		42.5
392	9	Do5	C5	318	318	1	16	250	99	96	sam	42.58333
393	9	Mi5	E5	336	336	1	16	250	99	96		42.66667
394	9	Re5	D5	327	327	1	16	250	99	96		42.75
395	9	Do5	C5	318	318	1	16	250	99	96		42.83333
396	9	Si4b1	B4b1	313	313	1	16	250	99	96		42.91667
397	9	La4	A4	305	305	1	16	250	95	96		43
398	9	La4	A4	305	305	1	16	250	99	96	yü	43.08333
399	9	Sol4	G4	296	296	1	16	250	99	96		43.16667
400	9	Fa4#4	F4#4	291	291	1	16	250	99	96		43.25
401	9	Sol4	G4	296	296	1	16	250	95	96		43.33333
402	9	La4	A4	305	305	1	16	250	99	96	zü	43.41667
403	9	Sol4	G4	296	296	1	16	250	95	96		43.5
404	9	Sol4	G4	296	296	1	16	250	99	96	ne	43.58333
405	9	La4	A4	305	305	1	16	250	99	96		43.66667
406	9	Si4b1	B4b1	313	313	1	16	250	99	96		43.75
407	9	Do5	C5	318	318	1	16	250	99	96		43.83333
408	9	Re5	D5	327	327	1	8	500	95	96		44
409	53			0	0	0	0	0	0	0		44
410	9	Re5	D5	327	327	1	4	1000	95	96	Naz	44.33333
411	9	Sol5	G5	349	349	1	8	500	95	96	la	44.5
412	9	La5	A5	358	358	1	16	250	99	96	nýr	44.58333
413	9	Sol5	G5	349	349	1	16	250	99	96		44.66667
414	9	Fa5	F5	340	340	1	16	250	99	96		44.75
415	9	Mi5	E5	336	336	1	16	250	99	96		44.83333
416	9	Re5	D5	327	327	1	16	250	99	96		44.91667
417	9	Do5	C5	318	318	1	16	250	95	96		45
418	9	Si4b1	B4b1	313	313	3	16	750	99	96	sev	45.25
419	9	La4	A4	305	305	1	16	250	95	96		45.33333
420	9	Sol4	G4	296	296	1	16	250	99	96	di	45.41667
421	9	Si4b1	B4b1	313	313	1	16	250	95	96		45.5
422	9	La4	A4	305	305	1	4	1000	95	96	ðim	45.83333
423	9			-1	-1	1	8	500	100	0		46
424	53			0	0	0	0	0	0	0		46
425	9	Re4	D4	274	274	1	16	250	99	96	bak	46.08333
426	9	Sol4	G4	296	296	1	16	250	99	96		46.16667
427	9	Fa4#4	F4#4	291	291	1	16	250	99	96		46.25
428	9	Sol4	G4	296	296	1	16	250	99	96		46.33333
429	9	La4	A4	305	305	1	16	250	99	96		46.41667
430	9	Si4b1	B4b1	313	313	1	16	250	95	96		46.5
431	9	Do5	C5	318	318	1	16	250	99	96	sam	46.58333
432	9	Mi5	E5	336	336	1	16	250	99	96		46.66667
433	9	Re5	D5	327	327	1	16	250	99	96		46.75
434	9	Do5	C5	318	318	1	16	250	99	96		46.83333
435	9	Si4b1	B4b1	313	313	1	16	250	99	96		46.91667
436	9	La4	A4	305	305	1	16	250	95	96		47
437	9	La4	A4	305	305	1	16	250	99	96	yü	47.08333
438	9	Sol4	G4	296	296	1	16	250	99	96	KARAR	47.16667
439	9	Fa4#4	F4#4	291	291	1	16	250	99	96		47.25
440	9	Sol4	G4	296	296	1	16	250	95	96		47.33333
441	9	La4	A4	305	305	1	16	250	99	96	zü	47.41667
442	11	Sol4	G4	296	296	1	16	250	95	96		47.5
443	9	Sol4	G4	296	296	3	8	1500	95	96	ne	48
444	53			0	0	0	0	0	0	0		48
445	0	Es	Sus	-1	-1	0	0	0	100	0		48
