Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
196	9	Do5	C5	318	318	1	12	185	95	96		41.5
197	9	La4b1	A4b1	304	304	1	12	185	95	96		41.66667
198	9	Si4b5	B4b5	309	309	1	12	185	95	96		41.83333
199	9	Fa4	F4	287	287	1	12	185	95	96		42
200	9	La4b1	A4b1	304	304	1	12	185	95	96		42.16667
201	9	Si4b5	B4b5	309	309	1	12	185	95	96		42.33333
202	9	Do5	C5	318	318	1	12	185	95	96		42.5
203	9	Re5b4	D5b4	323	323	1	12	185	95	96		42.66667
204	9	Do5	C5	318	318	1	12	185	95	96		42.83333
205	9	Si4b5	B4b5	309	309	1	12	185	95	96		43
206	9	Si4b5	B4b5	309	309	3	16	417	95	96		43.375
207	9	La4b1	A4b1	304	304	1	16	139	95	96		43.5
208	9	Si4b5	B4b5	309	309	1	4	556	95	96		44
209	53			0	0	0	0	0	0	0		44
210	9	Mi5b1	E5b1	335	335	1	12	185	95	96		44.16667
211	9	Fa5	F5	340	340	1	12	185	95	96		44.33333
212	9	Sol5	G5	349	349	1	12	185	95	96		44.5
213	9	La5b4	A5b4	354	354	1	12	185	95	96		44.66667
214	9	Sol5	G5	349	349	1	12	185	95	96		44.83333
215	9	Fa5	F5	340	340	1	12	185	95	96		45
216	9	Mi5b1	E5b1	335	335	3	16	417	95	96		45.375
217	9	Re5	D5	327	327	1	16	139	95	96		45.5
218	9	Do5	C5	318	318	3	16	417	95	96		45.875
219	9	Si4b5	B4b5	309	309	1	16	139	95	96		46
220	9	Si4b5	B4b5	309	309	3	16	417	95	96		46.375
221	9	La4b1	A4b1	304	304	1	16	139	95	96		46.5
222	9	La4b1	A4b1	304	304	3	16	417	95	96		46.875
223	9	Sol4	G4	296	296	1	16	139	95	96		47
224	9	Sol4	G4	296	296	1	4	556	95	96		47.5
225	9			-1	-1	1	4	556	100	0		48
226	53			0	0	0	0	0	0	0		48
227	9	La5b4	A5b4	354	354	1	12	185	95	96		48.16667
228	9	Sol5	G5	349	349	1	12	185	95	96		48.33333
229	9	Fa5	F5	340	340	1	12	185	95	96		48.5
230	9	Mi5b5	E5b5	331	331	1	12	185	95	96		48.66667
231	9	Re5	D5	327	327	1	12	185	95	96		48.83333
232	9	Do5	C5	318	318	1	12	185	95	96		49
233	9	Re5	D5	327	327	3	16	417	95	96		49.375
234	9	Mi5b1	E5b1	335	335	1	16	139	95	96		49.5
235	9	Fa5	F5	340	340	3	16	417	95	96		49.875
236	9	Sol5	G5	349	349	1	16	139	95	96		50
237	9	La5b4	A5b4	354	354	1	12	185	95	96		50.16667
238	9	Sol5	G5	349	349	1	12	185	95	96		50.33333
239	9	Fa5	F5	340	340	1	12	185	95	96		50.5
240	9	Mi5b1	E5b1	335	335	3	16	417	95	96		50.875
241	9	Fa5	F5	340	340	1	16	139	95	96		51
242	9	Sol5	G5	349	349	1	4	556	95	96		51.5
243	9	Do6	C6	371	371	1	4	556	95	96		52
244	53			0	0	0	0	0	0	0		52
245	9	Si5b1	B5b1	366	366	1	12	185	95	96		52.16667
246	9	Do6	C6	371	371	1	12	185	95	96		52.33333
247	9	Re6	D6	380	380	1	12	185	95	96		52.5
248	9	Mi6b5	E6b5	384	384	1	12	185	95	96		52.66667
249	9	Re6	D6	380	380	1	12	185	95	96		52.83333
250	9	Do6	C6	371	371	1	12	185	95	96		53
251	9	Si5b5	B5b5	362	362	3	16	417	95	96		53.375
252	9	La5b4	A5b4	354	354	1	16	139	95	96		53.5
253	9	Sol5	G5	349	349	3	16	417	95	96		53.875
254	9	Fa5	F5	340	340	1	16	139	95	96		54
255	9	Fa5	F5	340	340	3	16	417	95	96		54.375
256	9	Mi5b1	E5b1	335	335	1	16	139	95	96		54.5
257	9	Mi5b1	E5b1	335	335	3	16	417	95	96		54.875
258	9	Re5	D5	327	327	1	16	139	95	96		55
259	9	Re5	D5	327	327	1	4	556	95	96		55.5
260	9	Sol5	G5	349	349	1	4	556	95	96		56
261	53			0	0	0	0	0	0	0		56
262	9	La5b4	A5b4	354	354	1	12	185	95	96		56.16667
263	9	Sol5	G5	349	349	1	12	185	95	96		56.33333
264	9	Fa5	F5	340	340	1	12	185	95	96		56.5
265	9	Mi5b5	E5b5	331	331	1	12	185	95	96		56.66667
266	9	Re5	D5	327	327	1	12	185	95	96		56.83333
267	9	Do5	C5	318	318	1	12	185	95	96		57
268	9	Re5	D5	327	327	3	16	417	95	96		57.375
269	9	Mi5b1	E5b1	335	335	1	16	139	95	96		57.5
270	9	Fa5	F5	340	340	3	16	417	95	96		57.875
271	9	Sol5	G5	349	349	1	16	139	95	96		58
272	9	La5b4	A5b4	354	354	1	12	185	95	96		58.16667
273	9	Sol5	G5	349	349	1	12	185	95	96		58.33333
274	9	Fa5	F5	340	340	1	12	185	95	96		58.5
275	9	Mi5b1	E5b1	335	335	3	16	417	95	96		58.875
276	9	Fa5	F5	340	340	1	16	139	95	96		59
277	9	Sol5	G5	349	349	1	4	556	95	96		59.5
278	9	Do6	C6	371	371	1	4	556	95	96		60
279	53			0	0	0	0	0	0	0		60
280	9	Si5b1	B5b1	366	366	1	12	185	95	96		60.16667
281	9	Do6	C6	371	371	1	12	185	95	96		60.33333
282	9	Re6	D6	380	380	1	12	185	95	96		60.5
283	9	Mi6b5	E6b5	384	384	1	12	185	95	96		60.66667
284	9	Re6	D6	380	380	1	12	185	95	96		60.83333
285	9	Do6	C6	371	371	1	12	185	95	96		61
286	9	Si5b5	B5b5	362	362	3	16	417	95	96		61.375
287	9	La5b4	A5b4	354	354	1	16	139	95	96		61.5
288	9	Sol5	G5	349	349	3	16	417	95	96		61.875
289	9	Fa5	F5	340	340	1	16	139	95	96		62
290	9	Fa5	F5	340	340	3	16	417	95	96		62.375
291	9	Mi5b1	E5b1	335	335	1	16	139	95	96		62.5
292	9	Mi5b1	E5b1	335	335	3	16	417	95	96		62.875
293	9	Re5	D5	327	327	1	16	139	95	96		63
294	9	Re5	D5	327	327	1	4	556	95	96		63.5
295	9			-1	-1	1	4	556	100	0		64
296	53			0	0	0	0	0	0	0		64
297	9	La5b4	A5b4	354	354	1	12	185	95	96		64.16666
298	9	Sol5	G5	349	349	1	12	185	95	96		64.33334
299	9	Fa5	F5	340	340	1	12	185	95	96		64.5
300	9	Mi5b5	E5b5	331	331	1	12	185	95	96		64.66666
301	9	Re5	D5	327	327	1	12	185	95	96		64.83334
302	9	Do5	C5	318	318	1	12	185	95	96		65
303	9	Re5	D5	327	327	3	16	417	95	96		65.375
304	9	Mi5b1	E5b1	335	335	1	16	139	95	96		65.5
305	9	Fa5	F5	340	340	3	16	417	95	96		65.875
306	9	Sol5	G5	349	349	1	16	139	95	96		66
307	9	La5b4	A5b4	354	354	1	12	185	95	96		66.16666
308	9	Sol5	G5	349	349	1	12	185	95	96		66.33334
309	9	Fa5	F5	340	340	1	12	185	95	96		66.5
310	9	Mi5b1	E5b1	335	335	3	16	417	95	96		66.875
311	9	Fa5	F5	340	340	1	16	139	95	96		67
312	9	Sol5	G5	349	349	1	4	556	95	96		67.5
313	9	Do6	C6	371	371	1	4	556	95	96		68
314	53			0	0	0	0	0	0	0		68
315	9	Si5b1	B5b1	366	366	1	12	185	95	96		68.16666
316	9	Do6	C6	371	371	1	12	185	95	96		68.33334
317	9	Re6	D6	380	380	1	12	185	95	96		68.5
318	9	Mi6b5	E6b5	384	384	1	12	185	95	96		68.66666
319	9	Re6	D6	380	380	1	12	185	95	96		68.83334
320	9	Do6	C6	371	371	1	12	185	95	96		69
321	9	Si5b5	B5b5	362	362	3	16	417	95	96		69.375
322	9	La5b4	A5b4	354	354	1	16	139	95	96		69.5
323	9	Sol5	G5	349	349	3	16	417	95	96		69.875
324	9	Fa5	F5	340	340	1	16	139	95	96		70
325	9	Fa5	F5	340	340	3	16	417	95	96		70.375
326	9	Mi5b1	E5b1	335	335	1	16	139	95	96		70.5
327	9	Mi5b1	E5b1	335	335	3	16	417	95	96		70.875
328	9	Re5	D5	327	327	1	16	139	95	96		71
329	9	Re5	D5	327	327	1	4	556	95	96		71.5
330	9	Sol5	G5	349	349	1	4	556	95	96		72
331	53			0	0	0	0	0	0	0		72
332	9	La5b4	A5b4	354	354	1	12	185	95	96		72.16666
333	9	Sol5	G5	349	349	1	12	185	95	96		72.33334
334	9	Fa5	F5	340	340	1	12	185	95	96		72.5
335	9	Mi5b5	E5b5	331	331	1	12	185	95	96		72.66666
336	9	Re5	D5	327	327	1	12	185	95	96		72.83334
337	9	Do5	C5	318	318	1	12	185	95	96		73
338	9	Re5	D5	327	327	3	16	417	95	96		73.375
339	9	Mi5b1	E5b1	335	335	1	16	139	95	96		73.5
340	9	Fa5	F5	340	340	3	16	417	95	96		73.875
341	9	Sol5	G5	349	349	1	16	139	95	96		74
342	9	La5b4	A5b4	354	354	1	12	185	95	96		74.16666
343	9	Sol5	G5	349	349	1	12	185	95	96		74.33334
344	9	Fa5	F5	340	340	1	12	185	95	96		74.5
345	9	Mi5b1	E5b1	335	335	3	16	417	95	96		74.875
346	9	Fa5	F5	340	340	1	16	139	95	96		75
347	9	Sol5	G5	349	349	1	4	556	95	96		75.5
348	9	Do6	C6	371	371	1	4	556	95	96		76
349	53			0	0	0	0	0	0	0		76
350	9	Si5b1	B5b1	366	366	1	12	185	95	96		76.16666
351	9	Do6	C6	371	371	1	12	185	95	96		76.33334
352	9	Re6	D6	380	380	1	12	185	95	96		76.5
353	9	Mi6b5	E6b5	384	384	1	12	185	95	96		76.66666
354	9	Re6	D6	380	380	1	12	185	95	96		76.83334
355	9	Do6	C6	371	371	1	12	185	95	96		77
356	9	Si5b5	B5b5	362	362	3	16	417	95	96		77.375
357	9	La5b4	A5b4	354	354	1	16	139	95	96		77.5
358	9	Sol5	G5	349	349	3	16	417	95	96		77.875
359	9	Fa5	F5	340	340	1	16	139	95	96		78
360	9	Fa5	F5	340	340	3	16	417	95	96		78.375
361	9	Mi5b1	E5b1	335	335	1	16	139	95	96		78.5
362	9	Mi5b1	E5b1	335	335	3	16	417	95	96		78.875
363	9	Re5	D5	327	327	1	16	139	95	96		79
364	9	Re5	D5	327	327	1	4	556	95	96		79.5
365	9			-1	-1	1	4	556	100	0		80
366	53			0	0	0	0	0	0	0		80
367	9	Fa5	F5	340	340	1	12	208	95	96		80.16666
368	9	Sol5	G5	349	349	1	12	208	95	96		80.33334
369	9	Sol5	G5	349	349	1	12	208	95	96		80.5
370	9	Sol5	G5	349	349	1	12	208	95	96		80.66666
371	9	Sol5	G5	349	349	1	12	208	95	96		80.83334
372	9	Sol5	G5	349	349	1	12	208	95	96		81
373	9	Sol5	G5	349	349	1	4	625	95	96		81.5
374	9	Re5	D5	327	327	1	12	208	95	96		81.66666
375	9	Mi5b5	E5b5	331	331	1	12	208	95	96		81.83334
376	9	Fa5	F5	340	340	1	12	208	95	96		82
377	9	La5b4	A5b4	354	354	1	12	208	95	96		82.16666
378	9	Sol5	G5	349	349	1	12	208	95	96		82.33334
379	9	Fa5	F5	340	340	1	12	208	95	96		82.5
380	9	Mi5b5	E5b5	331	331	1	12	208	95	96		82.66666
381	9	Re5	D5	327	327	1	12	208	95	96		82.83334
382	9	Do5	C5	318	318	1	12	208	95	96		83
383	9	Do5	C5	318	318	1	2	1250	95	96		84
384	53			0	0	0	0	0	0	0		84
385	9	Si4b5	B4b5	309	309	1	12	208	95	96		84.16666
386	9	Do5	C5	318	318	1	12	208	95	96		84.33334
387	9	Re5	D5	327	327	1	12	208	95	96		84.5
388	9	Mi5b5	E5b5	331	331	1	12	208	95	96		84.66666
389	9	Fa5	F5	340	340	1	12	208	95	96		84.83334
390	9	Sol5	G5	349	349	1	12	208	95	96		85
391	9	La5b5	A5b5	353	353	1	12	208	95	96		85.16666
392	9	Sol5	G5	349	349	1	12	208	95	96		85.33334
393	9	Fa5	F5	340	340	1	12	208	95	96		85.5
394	9	Mi5b5	E5b5	331	331	1	12	208	95	96		85.66666
395	9	Re5	D5	327	327	1	12	208	95	96		85.83334
396	9	Do5	C5	318	318	1	12	208	95	96		86
397	9	Si4b5	B4b5	309	309	3	16	469	95	96		86.375
398	9	La4b5	A4b5	300	300	1	16	156	95	96		86.5
399	9	La4b5	A4b5	300	300	3	16	469	95	96		86.875
400	9	Sol4	G4	296	296	1	16	156	95	96		87
401	9	Sol4	G4	296	296	1	4	625	95	96		87.5
402	9	Sol5	G5	349	349	1	4	625	95	96		88
403	53			0	0	0	0	0	0	0		88
404	9	Fa5	F5	340	340	1	12	208	95	96		88.16666
405	9	Sol5	G5	349	349	1	12	208	95	96		88.33334
406	9	Sol5	G5	349	349	1	12	208	95	96		88.5
407	9	Sol5	G5	349	349	1	12	208	95	96		88.66666
408	9	Sol5	G5	349	349	1	12	208	95	96		88.83334
409	9	Sol5	G5	349	349	1	12	208	95	96		89
410	9	Sol5	G5	349	349	1	4	625	95	96		89.5
411	9	Re5	D5	327	327	1	12	208	95	96		89.66666
412	9	Mi5b5	E5b5	331	331	1	12	208	95	96		89.83334
413	9	Fa5	F5	340	340	1	12	208	95	96		90
414	9	La5b4	A5b4	354	354	1	12	208	95	96		90.16666
415	9	Sol5	G5	349	349	1	12	208	95	96		90.33334
416	9	Fa5	F5	340	340	1	12	208	95	96		90.5
417	9	Mi5b5	E5b5	331	331	1	12	208	95	96		90.66666
418	9	Re5	D5	327	327	1	12	208	95	96		90.83334
419	9	Do5	C5	318	318	1	12	208	95	96		91
420	9	Do5	C5	318	318	1	2	1250	95	96		92
421	53			0	0	0	0	0	0	0		92
422	9	Si4b5	B4b5	309	309	1	12	208	95	96		92.16666
423	9	Do5	C5	318	318	1	12	208	95	96		92.33334
424	9	Re5	D5	327	327	1	12	208	95	96		92.5
425	9	Mi5b5	E5b5	331	331	1	12	208	95	96		92.66666
426	9	Fa5	F5	340	340	1	12	208	95	96		92.83334
427	9	Sol5	G5	349	349	1	12	208	95	96		93
428	9	La5b5	A5b5	353	353	1	12	208	95	96		93.16666
429	9	Sol5	G5	349	349	1	12	208	95	96		93.33334
430	9	Fa5	F5	340	340	1	12	208	95	96		93.5
431	9	Mi5b5	E5b5	331	331	1	12	208	95	96		93.66666
432	9	Re5	D5	327	327	1	12	208	95	96		93.83334
433	9	Do5	C5	318	318	1	12	208	95	96		94
434	9	Si4b5	B4b5	309	309	3	16	469	95	96		94.375
435	9	La4b5	A4b5	300	300	1	16	156	95	96		94.5
436	9	La4b5	A4b5	300	300	3	16	469	95	96		94.875
437	9	Sol4	G4	296	296	1	16	156	95	96		95
438	9	Sol4	G4	296	296	1	4	625	95	96		95.5
439	9			-1	-1	1	4	625	100	0		96
440	53			0	0	0	0	0	0	0		96
441	9	Si4b1	B4b1	313	313	1	16	132	95	96		96.125
442	9	Do5	C5	318	318	1	16	132	95	96		96.25
443	9	Re5	D5	327	327	1	8	263	95	96		96.5
444	9			-1	-1	1	8	263	100	0		96.75
445	9	Re5	D5	327	327	1	8	263	95	96		97
446	9	Mi5b5	E5b5	331	331	1	16	132	95	96		97.125
447	9	Re5	D5	327	327	1	16	132	95	96		97.25
448	9	Mi5b5	E5b5	331	331	1	16	132	95	96		97.375
449	9	Fa5	F5	340	340	1	16	132	95	96		97.5
450	9	Re5	D5	327	327	1	16	132	95	96		97.625
451	9	Mi5b5	E5b5	331	331	1	16	132	95	96		97.75
452	9	Re5	D5	327	327	1	16	132	95	96		97.875
453	9	Do5	C5	318	318	1	16	132	95	96		98
454	9	Si4b1	B4b1	313	313	1	16	132	95	96		98.125
455	9	Do5	C5	318	318	1	16	132	95	96		98.25
456	9	Re5	D5	327	327	1	8	263	95	96		98.5
457	9			-1	-1	1	8	263	100	0		98.75
458	9	Re5	D5	327	327	1	8	263	95	96		99
459	9	Mi5b5	E5b5	331	331	1	16	132	95	96		99.125
460	9	Re5	D5	327	327	1	16	132	95	96		99.25
461	9	Mi5b5	E5b5	331	331	1	16	132	95	96		99.375
462	9	Fa5	F5	340	340	1	16	132	95	96		99.5
463	9	Re5	D5	327	327	1	16	132	95	96		99.625
